time operation sell_price hold_day buy_price buy_date
20150505 sell 20.02 9 15.95 20150421
20150818 sell 8.87 5 9.66 20150811
20151021 sell 7.31 6 7.61 20151013
20151228 sell 8.85 1 9.11 20151225
20160822 sell 7.6 3 7.82 20160817
20160823 sell 7.66 4 7.82 20160817
20160824 sell 7.56 5 7.82 20160817
20161229 sell 7.13 3 7.54 20161226
20161230 sell 7.15 4 7.54 20161226
20170223 sell 7.23 8 7.16 20170213
20170410 sell 7.08 1 7.17 20170407
20170420 sell 7.29 5 7.7 20170413
20170421 sell 7.08 6 7.7 20170413
20170424 sell 6.72 7 7.7 20170413
20170616 sell 6.5 1 6.53 20170615
20170907 sell 6.95 4 6.97 20170901
20170908 sell 6.96 5 6.97 20170901
20180110 sell 5.94 5 6.02 20180103
20180911 sell 3.61 1 3.66 20180910
20181029 sell 3.85 3 3.9 20181024
20190123 sell 3.74 6 3.84 20190115
20190304 sell 4.61 9 3.97 20190219
