time operation sell_price hold_day buy_price buy_date
20160622 sell 9.18 1 9.09 20160621
20160929 sell 12.52 2 12.67 20160927
20161130 sell 11.57 8 11.63 20161118
20170203 sell 12.65 12 12.5 20170111
20170412 sell 15.8 3 15.99 20170407
20170424 sell 16.0 5 16.2 20170417
20170425 sell 15.9 6 16.2 20170417
20170614 sell 17.52 12 17.35 20170525
20170615 sell 17.33 13 17.35 20170525
20170616 sell 17.33 14 17.35 20170525
20170619 sell 17.41 15 17.35 20170525
20170904 sell 17.45 5 17.49 20170828
20170906 sell 17.6 7 17.49 20170828
20171109 sell 21.65 10 19.18 20171025
20180312 sell 34.95 2 39.03 20180308
20180322 sell 35.8 3 36.69 20180319
20180323 sell 33.21 4 36.69 20180319
20180326 sell 33.31 5 36.69 20180319
20180417 sell 33.65 3 37.09 20180412
20180517 sell 34.15 4 33.82 20180511
20180619 sell 30.8 4 32.73 20180612
20180905 sell 25.5 4 25.94 20180830
20181107 sell 24.79 5 24.87 20181031
20190322 sell 41.82 42 26.15 20190116
