time code operation
20160803 000016.XSHE sell
20160825 000016.XSHE buy
20160825 000016.XSHE sell
20160906 000001.XSHE buy
20160906 000001.XSHE sell
20161011 000016.XSHE buy
20161011 000016.XSHE sell
20161021 000001.XSHE buy
20161021 000001.XSHE sell
20161031 000016.XSHE buy
20161031 000016.XSHE sell
20161102 000001.XSHE buy
20161102 000001.XSHE sell
20161111 000001.XSHE buy
20161111 000016.XSHE buy
20161111 000016.XSHE sell
20161111 000001.XSHE sell
20161129 000016.XSHE buy
20161129 000016.XSHE sell
20161201 000016.XSHE buy
20161201 000016.XSHE sell
20161212 000016.XSHE buy
20161212 000016.XSHE sell
20161213 000001.XSHE buy
20170109 000016.XSHE buy
20170109 000016.XSHE sell
20170113 000001.XSHE buy
20170113 000016.XSHE buy
20170113 000001.XSHE sell
20170113 000016.XSHE sell
20170116 000001.XSHE buy
20170116 000001.XSHE sell
20170118 000001.XSHE buy
20170118 000001.XSHE sell
20170126 000016.XSHE buy
20170228 000016.XSHE buy
20170228 000016.XSHE sell
20170303 000001.XSHE buy
20170303 000001.XSHE sell
20170315 000001.XSHE buy
20170315 000001.XSHE sell
20170317 000001.XSHE buy
20170317 000001.XSHE sell
20170324 000016.XSHE buy
20170324 000016.XSHE sell
20170329 000016.XSHE buy
20170329 000016.XSHE sell
20170410 000016.XSHE buy
20170410 000016.XSHE sell
20170424 000016.XSHE buy
20170424 000016.XSHE sell
20170502 000016.XSHE buy
20170502 000016.XSHE sell
20170508 000016.XSHE buy
20170508 000016.XSHE sell
20170516 000001.XSHE buy
20170516 000001.XSHE sell
20170517 000001.XSHE buy
20170517 000001.XSHE sell
20170519 000016.XSHE buy
20170519 000016.XSHE sell
20170525 000001.XSHE buy
20170525 000001.XSHE sell
20170616 000001.XSHE buy
20170616 000001.XSHE sell
20170619 000001.XSHE buy
20170619 000001.XSHE sell
20170718 000016.XSHE buy
20170718 000016.XSHE sell
20170725 000016.XSHE buy
20170725 000016.XSHE sell
20170810 000001.XSHE buy
20170810 000001.XSHE sell
20170811 000016.XSHE buy
20170811 000016.XSHE sell
20170818 000016.XSHE buy
20170818 000016.XSHE sell
20170823 000001.XSHE buy
20170823 000001.XSHE sell
20170913 000016.XSHE buy
20170913 000016.XSHE sell
20170914 000016.XSHE buy
20170914 000016.XSHE sell
20170915 000001.XSHE buy
20170915 000001.XSHE sell
20170919 000016.XSHE buy
20170919 000016.XSHE sell
20170922 000001.XSHE buy
20170922 000001.XSHE sell
20170925 000001.XSHE buy
20170925 000001.XSHE sell
20171010 000001.XSHE buy
20171010 000016.XSHE buy
20171010 000016.XSHE sell
20171010 000001.XSHE sell
20171011 000016.XSHE buy
20171011 000016.XSHE sell
20171013 000016.XSHE buy
20171013 000016.XSHE sell
20171016 000016.XSHE buy
20171016 000016.XSHE sell
20171023 000001.XSHE buy
20171026 000016.XSHE buy
20171026 000016.XSHE sell
20171030 000001.XSHE buy
20171030 000001.XSHE sell
20171106 000001.XSHE buy
20171106 000001.XSHE sell
20171107 000001.XSHE buy
20171107 000001.XSHE sell
20171122 000016.XSHE buy
20171122 000016.XSHE sell
20171201 000001.XSHE buy
20171201 000001.XSHE sell
20171220 000016.XSHE buy
20171220 000016.XSHE sell
20171221 000001.XSHE buy
20171221 000001.XSHE sell
20171222 000016.XSHE buy
20171222 000016.XSHE sell
20180103 000016.XSHE buy
20180103 000016.XSHE sell
20180105 000001.XSHE buy
20180105 000001.XSHE sell
20180111 000001.XSHE buy
20180111 000001.XSHE sell
20180129 000001.XSHE buy
20180129 000001.XSHE sell
20180205 000001.XSHE buy
20180205 000016.XSHE buy
20180205 000016.XSHE sell
20180205 000001.XSHE sell
20180207 000001.XSHE buy
20180306 000016.XSHE buy
20180306 000016.XSHE sell
20180411 000001.XSHE buy
20180411 000001.XSHE sell
20180413 000016.XSHE buy
20180413 000016.XSHE sell
20180427 000001.XSHE buy
20180427 000001.XSHE sell
20180515 000001.XSHE buy
20180515 000016.XSHE buy
20180515 000016.XSHE sell
20180515 000001.XSHE sell
20180516 000001.XSHE buy
20180524 000016.XSHE buy
20180524 000016.XSHE sell
20180629 000016.XSHE buy
20180629 000016.XSHE sell
20180706 000016.XSHE buy
20180706 000016.XSHE sell
20180709 000016.XSHE buy
20180709 000016.XSHE sell
20180716 000016.XSHE buy
20180716 000016.XSHE sell
20180720 000001.XSHE buy
20180720 000001.XSHE sell
20180802 000001.XSHE buy
20180802 000001.XSHE sell
20180809 000001.XSHE buy
20180809 000001.XSHE sell
20180814 000001.XSHE buy
20180814 000001.XSHE sell
20180821 000001.XSHE buy
20180821 000001.XSHE sell
20180911 000001.XSHE buy
20180911 000001.XSHE sell
20180918 000016.XSHE buy
20180918 000016.XSHE sell
20180919 000001.XSHE buy
20180919 000001.XSHE sell
20181011 000001.XSHE buy
20181011 000016.XSHE buy
20181011 000016.XSHE sell
20181011 000001.XSHE sell
20181019 000001.XSHE buy
20181031 000016.XSHE buy
20181031 000016.XSHE sell
20181109 000001.XSHE buy
20181109 000001.XSHE sell
20181123 000016.XSHE buy
20181123 000016.XSHE sell
20181204 000001.XSHE buy
20181204 000001.XSHE sell
20181206 000001.XSHE buy
20181206 000001.XSHE sell
20190108 000001.XSHE buy
20190108 000016.XSHE buy
20190108 000016.XSHE sell
20190108 000001.XSHE sell
20190125 000016.XSHE buy
20190125 000016.XSHE sell
20190212 000016.XSHE buy
20190212 000016.XSHE sell
20190325 000001.XSHE buy
20190329 000001.XSHE buy
20190329 000001.XSHE sell
20190411 000016.XSHE buy
20190411 000016.XSHE sell
20190430 000001.XSHE buy
20190430 000001.XSHE sell
