SZ002356	赫美集团	
SH601519	大智慧		
SH603383	顶点软件	
SZ300085	银之杰		
SH600318	新力金融	
SH600446	金证股份	
SH600180	瑞茂通		
SZ002596	海南瑞泽	
SH601216	君正集团	
SZ002385	大北农		
SH600831	广电网络	
SZ002711	欧浦智网	
SH600576	祥源文化	
SH600260	凯乐科技	
SZ002354	天神娱乐	
SZ300033	同花顺		
SZ300079	数码科技	
SZ300380	安硕信息	
SH600109	国金证券	
SZ300399	京天利		
SZ002657	中科金财	
SH600571	信雅达		
SZ002668	奥马电器	
SZ300226	上海钢联	
SZ002587	奥拓电子	
SZ002095	生 意 宝	
SH601099	太平洋		
SH600588	用友网络	
SH601901	方正证券	
SZ300663	科蓝软件	
SH601688	华泰证券	
SZ300205	天喻信息	
SZ300113	顺网科技	
SZ300229	拓尔思		
SZ300368	汇金股份	
SZ002279	久其软件	
SZ300202	聚龙股份	
SZ002104	恒宝股份	
SZ002648	卫星石化	
SZ002649	博彦科技	
SZ002055	得润电子	
SZ002344	海宁皮城	
SZ002177	御银股份	
SH600570	恒生电子	
SH600869	智慧能源	
SH600643	爱建集团	
SH600112	天成控股	
SZ002315	焦点科技	
SZ300348	长亮科技	
SZ000728	国元证券	
SZ300219	鸿利智汇	
SZ300059	东方财富	
SZ300047	天源迪科	
SZ002542	中化岩土	
SZ002130	沃尔核材	
SZ002547	春兴精工	
SH600599	熊猫金控	
SH600729	重庆百货	
SZ002065	东华软件	
SZ002218	拓日新能	
SZ300333	兆日科技	
SZ000889	中嘉博创	
SZ002195	二三四五	
SH600596	新安股份	
SZ002530	金财互联	
SZ300384	三联虹普	
SZ002487	大金重工	
SZ002140	东华科技	
SH600711	盛屯矿业	
SZ000997	新 大 陆	
SH600807	*ST天业		
SH600533	栖霞建设	
SH600577	精达股份	
SZ002436	兴森科技	
SZ300295	三六五网	
SZ300300	汉鼎宇佑	
SZ002277	友阿股份	
SZ000776	广发证券	
SZ300465	高伟达		
SZ300312	邦讯技术	
SZ002121	科陆电子	
SZ002740	爱迪尔		
SZ002756	永兴特钢	
SZ000540	中天金融	
SH601360	三六零		
SH600606	绿地控股	
SZ002640	跨境通		
SZ002280	联络互动	
SZ002290	中科新材	
SH600397	*ST安煤		
SH600767	ST运盛		
SZ300176	派生科技	
SZ002663	普邦股份	
SZ002215	诺 普 信	
SH600208	新湖中宝	
SZ002558	巨人网络	
SH600177	雅戈尔		
SZ002197	证通电子	
SZ300386	飞天诚信	
SZ300332	天壕环境	
SH600891	秋林集团	
SZ002564	天沃科技	
SZ002144	宏达高科	
SZ002024	苏宁易购	
SH600340	华夏幸福	
SZ002209	达 意 隆	
SZ300178	腾邦国际	
SZ300674	宇信科技	
SZ002721	金一文化	
SZ002713	东易日盛	
SZ002583	海能达		
SZ002341	新纶科技	
SZ002154	报 喜 鸟	
SZ000948	南天信息	
SH600747	ST大控		
SH600696	ST岩石		
SH601233	桐昆股份	
SH600257	大湖股份	
SH600226	瀚叶股份	
SH600146	商赢环球	
SZ300377	赢时胜		
SZ300350	华鹏飞		
SZ002437	誉衡药业	
SZ002329	皇氏集团	
SZ002707	众信旅游	
SZ000062	深圳华强	
SZ000703	恒逸石化	
SZ300418	昆仑万维	
SZ000534	万泽股份	
SZ002293	罗莱生活	
SZ002789	建艺集团	
SZ002537	海联金汇	
SZ000609	中迪投资	
SZ002266	浙富控股	
