time operation trade_price
20180102 noo 70.9
20180103 noo 68.28
20180104 noo 66.81
20180105 noo 65.38
20180108 noo 63.71
20180109 noo 64.48
20180110 noo 63.35
20180111 noo 63.62
20180112 noo 64.88
20180115 noo 67.85
20180116 noo 66.57
20180117 noo 66.63
20180118 noo 63.78
20180119 noo 63.07
20180122 noo 60.74
20180123 noo 61.29
20180124 noo 59.96
20180125 noo 59.15
20180126 noo 60.5
20180129 noo 58.48
20180130 noo 58.97
20180131 noo 60.13
20180201 noo 60.61
20180202 noo 61.4
20180227 noo 53.97
20180228 noo 52.73
20180301 noo 52.6
20180302 noo 52.01
20180305 noo 52.18
20180306 noo 53.87
20180307 noo 53.47
20180308 noo 53.8
20180309 noo 53.93
20180312 noo 53.62
20180313 noo 52.06
20180314 noo 52.18
20180315 noo 52.51
20180316 noo 51.97
20180319 noo 52.74
20180320 noo 51.92
20180321 noo 49.51
20180322 noo 47.18
20180323 noo 47.18
20180326 noo 45.91
20180327 noo 46.31
20180328 noo 45.07
20180329 noo 46.95
20180330 noo 46.02
20180402 noo 45.44
20180403 noo 45.12
20180404 noo 45.5
20180409 noo 46.32
20180410 noo 47.48
20180411 noo 46.68
20180412 noo 46.07
20180413 noo 45.22
20180416 noo 43.05
20180417 noo 41.7
20180418 noo 41.74
20180419 noo 42.0
20180420 noo 41.2
20180423 noo 42.18
20180424 noo 43.92
20180425 noo 43.01
20180426 noo 41.46
20180427 noo 43.3
20180502 noo 43.28
20180503 noo 44.68
20180504 noo 44.02
20180507 noo 45.54
20180508 noo 46.91
20180509 noo 47.36
20180510 noo 47.01
20180511 noo 46.71
20180514 noo 46.44
20180515 noo 46.72
20180516 noo 44.92
20180517 noo 45.15
20180518 noo 46.25
20180521 noo 46.71
20180522 noo 45.51
20180523 noo 44.36
20180524 noo 43.86
20180525 noo 43.96
20180528 noo 44.34
20180529 noo 43.85
20180530 noo 42.31
20180531 noo 43.21
20180601 noo 42.56
20180604 noo 43.95
20180605 noo 45.57
20180606 noo 45.52
20180607 noo 46.19
20180608 noo 45.11
20180611 noo 45.44
20180612 noo 46.9
20180613 noo 46.78
20180614 noo 47.49
20180615 noo 47.23
20180619 noo 47.21
20180620 noo 46.18
20180621 noo 44.78
20180622 noo 44.59
20180625 noo 42.93
20180626 noo 42.81
20180627 noo 42.17
20180628 noo 41.77
20180629 noo 42.88
20180702 noo 40.95
20180703 noo 42.26
20180704 noo 41.98
20180705 noo 42.6
20180706 noo 43.62
20180709 noo 44.66
20180710 noo 44.42
20180711 noo 43.37
20180712 noo 44.98
20180713 noo 44.72
20180716 noo 44.17
20180717 noo 44.18
20180718 noo 44.52
20180719 noo 45.44
20180720 noo 49.67
20180723 noo 50.14
20180724 noo 49.44
20180725 noo 50.02
20180726 noo 48.7
20180727 noo 48.83
20180730 noo 49.15
20180731 noo 49.31
20180801 noo 46.83
20180802 noo 44.97
20180803 noo 44.04
20180806 noo 43.74
20180807 noo 44.95
20180808 noo 43.22
20180809 noo 44.88
20180810 noo 44.87
20180813 noo 44.3
20180814 noo 44.57
20180815 noo 42.82
20180816 noo 43.38
20180817 noo 43.73
20180828 noo 46.9
20180829 noo 46.92
20180830 noo 45.8
20180831 noo 45.85
20180903 noo 47.03
20180904 noo 47.18
20180905 noo 46.01
20180906 noo 45.96
20180907 noo 46.57
20180910 noo 45.0
20180911 noo 44.7
20180912 noo 44.4
20180913 noo 46.03
20180914 noo 46.24
20180917 noo 46.56
20180918 long 47.97
20180919 long 48.79
20180920 long 48.2
20180921 long 49.96
20180925 long 49.91
20180926 noo 50.15
20180927 noo 49.0
20180928 noo 50.48
20181008 noo 47.91
20181009 noo 48.38
20181010 noo 48.12
20181011 noo 46.1
20181012 noo 47.87
20181015 noo 47.32
20181016 noo 48.1
20181017 noo 46.57
20181018 noo 45.57
20181019 noo 47.98
20181022 noo 50.31
20181023 noo 48.9
20181024 noo 49.46
20181025 noo 50.08
20181026 noo 48.45
20181029 noo 46.08
20181030 noo 46.5
20181031 noo 46.78
20181101 noo 46.7
20181102 noo 49.63
20181105 noo 48.94
20181106 noo 48.45
20181107 noo 48.01
20181108 noo 47.48
20181109 noo 46.39
20181112 noo 46.6
20181113 noo 46.87
20181114 noo 46.0
20181115 noo 46.95
20181116 noo 46.76
20181119 noo 46.9
20181120 noo 45.7
20181121 noo 45.81
20181122 noo 45.23
20181123 noo 44.29
20181126 noo 44.58
20181127 noo 44.05
20181128 noo 44.53
20181129 noo 44.03
20181130 noo 44.37
20181203 long_sell 45.23
20181218 noo 42.76
20181219 noo 42.61
20181220 noo 42.26
20181221 noo 41.39
20181224 noo 42.06
20181225 noo 41.87
20181226 noo 41.88
20181227 noo 41.96
20181228 noo 42.24
20190102 noo 41.07
20190103 noo 41.65
20190104 noo 43.43
20190107 noo 40.51
20190108 noo 39.33
20190109 noo 39.58
20190110 noo 39.15
20190111 noo 39.49
20190114 noo 39.2
20190115 noo 39.82
20190116 noo 39.88
20190117 noo 40.49
20190118 noo 40.95
20190121 noo 41.15
20190122 noo 40.29
20190123 noo 40.34
20190124 noo 40.03
20190125 noo 40.93
20190128 noo 41.06
20190129 noo 41.35
20190130 noo 40.48
20190131 noo 42.1
20190201 noo 41.9
20190211 noo 42.23
20190212 noo 42.55
20190213 noo 44.01
20190214 noo 43.9
20190215 noo 42.9
20190218 noo 44.19
20190219 noo 44.56
20190220 noo 45.0
20190221 noo 44.55
20190222 noo 45.8
20190225 noo 50.38
20190226 noo 50.51
20190227 noo 51.22
20190228 noo 50.16
20190301 noo 52.33
20190304 noo 53.8
20190305 noo 54.0
20190306 noo 54.09
20190307 noo 52.45
20190308 noo 49.15
20190311 noo 49.86
20190312 noo 50.52
20190313 noo 49.82
20190314 noo 50.0
20190315 noo 51.25
20190318 noo 52.6
20190319 noo 52.08
20190320 noo 52.3
20190321 noo 55.22
20190322 noo 55.55
20190325 noo 51.95
20190326 noo 51.09
20190327 noo 51.82
20190328 noo 50.8
20190329 noo 53.69
20190401 noo 55.65
20190402 noo 55.84
20190403 noo 57.11
20190404 noo 59.11
20190408 noo 60.0
20190409 noo 58.82
20190410 noo 58.62
20190411 noo 58.53
20190412 noo 57.19
20190415 noo 59.7
20190416 noo 61.96
20190417 noo 62.28
20190418 noo 62.91
20190419 noo 64.43
20190422 noo 62.0
20190423 noo 61.03
20190424 noo 60.81
20190425 noo 59.86
20190426 noo 59.1
20190429 noo 58.09
20190430 noo 57.45
20190506 noo 52.38
20190507 noo 52.12
20190508 noo 51.15
20190509 noo 49.95
