time operation trade_price
20180102 noo 50.57
20180103 noo 50.67
20180104 noo 53.15
20180105 noo 52.42
20180108 noo 51.72
20180109 noo 51.99
20180110 noo 51.39
20180111 noo 51.54
20180112 noo 51.46
20180115 noo 50.21
20180116 noo 50.31
20180117 noo 50.6
20180118 noo 50.12
20180119 noo 49.88
20180122 noo 49.96
20180123 noo 50.73
20180124 noo 50.74
20180125 noo 50.53
20180126 noo 50.53
20180129 noo 49.86
20180130 noo 50.3
20180131 noo 49.93
20180201 noo 49.14
20180202 noo 49.38
20180205 noo 48.08
20180206 noo 46.65
20180207 noo 45.93
20180208 noo 46.07
20180209 noo 45.0
20180212 noo 45.89
20180213 noo 46.57
20180214 noo 47.03
20180222 noo 47.8
20180223 noo 47.78
20180226 noo 51.5
20180227 noo 50.82
20180228 noo 49.87
20180301 noo 50.4
20180302 noo 50.58
20180305 noo 50.67
20180306 noo 51.2
20180307 noo 50.9
20180308 noo 52.07
20180309 noo 51.72
20180312 noo 51.67
20180313 noo 51.39
20180314 noo 52.0
20180315 noo 51.11
20180316 noo 50.59
20180319 noo 50.55
20180320 noo 50.21
20180321 noo 50.02
20180322 noo 49.0
20180323 noo 48.0
20180326 noo 48.45
20180327 noo 48.74
20180423 noo 47.35
20180424 noo 48.28
20180425 noo 47.3
20180426 noo 47.05
20180427 noo 46.84
20180502 noo 47.0
20180503 noo 46.89
20180504 noo 46.89
20180507 noo 47.25
20180508 noo 49.26
20180509 noo 48.55
20180510 noo 48.65
20180511 noo 49.25
20180514 noo 48.95
20180515 noo 48.99
20180516 noo 48.71
20180517 noo 48.94
20180518 noo 48.43
20180521 noo 48.43
20180522 noo 48.65
20180523 noo 47.97
20180524 noo 47.53
20180525 noo 47.2
20180528 noo 47.4
20180529 noo 47.2
20180530 noo 47.82
20180531 noo 48.4
20180601 noo 48.0
20180604 noo 47.41
20180605 noo 47.23
20180606 noo 48.34
20180607 noo 48.06
20180608 noo 47.5
20180611 noo 47.49
20180612 noo 46.97
20180613 noo 46.21
20180614 noo 46.26
20180615 noo 45.82
20180619 noo 44.98
20180620 noo 45.03
20180621 noo 44.85
20180622 noo 45.29
20180625 noo 44.91
20180626 noo 45.16
20180627 noo 44.89
20180628 noo 44.13
20180629 noo 45.0
20180702 noo 44.96
20180703 noo 44.9
20180704 noo 44.6
20180705 noo 42.91
20180706 noo 43.79
20180709 noo 44.88
20180710 noo 44.78
20180711 noo 44.25
20180712 noo 44.92
20180713 noo 44.9
20180716 noo 44.6
20180717 noo 44.91
20180718 noo 45.01
20180719 noo 44.97
20180720 noo 44.84
20180723 noo 44.94
20180724 noo 45.0
20180725 noo 44.9
20180726 noo 44.35
20180727 noo 43.99
20180730 noo 43.4
20180731 noo 43.28
20180801 noo 42.71
20180802 noo 43.05
20180803 noo 42.6
20180806 noo 41.25
20180807 noo 43.8
