time operation trade_price
20180102 noo 31.95
20180103 noo 32.61
20180104 noo 33.42
20180105 noo 33.43
20180108 noo 33.56
20180109 noo 34.59
20180110 noo 34.62
20180111 noo 34.23
20180112 noo 34.82
20180115 noo 34.39
20180116 noo 34.54
20180117 noo 34.59
20180118 noo 34.25
20180119 noo 33.61
20180122 noo 34.99
20180123 noo 35.46
20180124 noo 35.05
20180125 noo 34.4
20180126 noo 34.64
20180129 noo 33.47
20180130 noo 33.33
20180131 noo 34.1
20180201 noo 34.62
20180202 noo 34.68
20180205 noo 33.02
20180206 noo 33.01
20180207 noo 31.52
20180208 noo 31.51
20180209 noo 31.25
20180212 noo 31.65
20180213 noo 32.3
20180214 noo 32.25
20180222 noo 34.25
20180223 noo 33.99
20180226 noo 34.18
20180227 noo 33.69
20180228 noo 32.45
20180301 noo 32.41
20180302 noo 32.27
20180305 noo 32.38
20180306 noo 31.99
20180307 noo 30.94
20180308 noo 31.5
20180309 noo 31.09
20180312 noo 30.9
20180313 noo 31.33
20180314 noo 31.39
20180410 noo 28.64
20180411 noo 29.43
20180412 noo 28.91
20180413 noo 28.37
20180416 noo 28.01
20180417 noo 27.81
20180418 noo 28.09
20180419 noo 28.95
20180420 noo 27.82
20180423 noo 28.26
20180424 noo 29.11
20180425 noo 29.75
20180426 noo 29.2
20180427 noo 26.28
20180502 noo 25.24
20180503 noo 25.14
20180504 noo 24.83
20180507 noo 25.97
20180508 noo 26.3
20180509 noo 26.23
20180510 noo 26.38
20180511 noo 25.91
20180514 noo 27.04
20180515 noo 27.07
20180516 noo 27.57
20180517 noo 27.25
20180518 noo 27.48
20180521 noo 27.29
20180522 noo 27.28
20180523 noo 26.29
20180524 noo 25.95
20180525 noo 26.0
20180528 noo 26.82
20180529 noo 27.58
20180530 noo 28.22
20180531 noo 31.03
20180601 noo 30.21
20180604 noo 31.0
20180605 noo 31.63
20180606 noo 31.26
20180607 noo 30.77
20180608 noo 30.7
20180611 noo 30.87
20180612 noo 31.83
20180613 noo 31.34
20180614 noo 30.51
20180615 noo 29.63
20180619 noo 28.21
20180620 noo 29.01
20180621 noo 29.34
20180622 noo 29.66
20180625 noo 28.79
20180626 noo 28.98
20180627 noo 27.5
20180628 noo 27.01
20180629 noo 27.9
20180702 noo 26.99
20180703 noo 26.5
20180704 noo 26.29
20180705 noo 26.31
20180706 noo 27.47
20180727 noo 26.92
20180730 noo 26.69
20180731 noo 26.44
20180801 noo 25.87
20180802 noo 25.08
20180803 noo 24.93
20180806 noo 25.31
20180807 noo 26.16
20180808 noo 26.05
20180809 noo 27.07
20180810 noo 27.42
20180813 noo 27.26
20180814 noo 26.97
20180815 noo 25.99
20180816 noo 25.99
20180817 noo 25.5
20180820 noo 25.46
20180821 noo 26.69
20180822 noo 26.62
20180823 noo 26.49
20180824 noo 26.35
20180827 noo 27.19
20180828 noo 26.89
20180829 noo 26.56
20180830 noo 26.08
20180831 noo 24.2
20180903 noo 23.74
20180904 noo 24.01
20180905 noo 23.4
20180906 noo 22.4
20180907 noo 22.49
20180910 noo 22.64
20180911 noo 22.97
20180912 noo 22.49
20180913 noo 22.88
20180914 noo 23.23
20180917 noo 23.23
20180918 noo 23.63
20180919 noo 24.03
20180920 noo 24.24
20180921 noo 24.92
20180925 noo 24.63
20180926 noo 25.3
20180927 noo 25.18
20180928 noo 25.68
20181008 noo 24.22
20181009 noo 24.86
20181010 noo 24.95
20181011 noo 24.19
20181012 noo 25.29
20181015 noo 25.14
20181016 noo 25.01
20181017 noo 24.32
20181018 noo 23.96
20181019 noo 25.07
20181022 noo 26.49
20181023 noo 25.64
20181024 noo 23.8
20181025 noo 23.44
