time operation trade_price
20180102 noo 2.5
20180103 noo 2.51
20180104 noo 2.5
20180105 noo 2.5
20180108 noo 2.54
20180109 noo 2.55
20180110 noo 2.52
20180111 noo 2.49
20180112 noo 2.5
20180115 noo 2.44
20180116 noo 2.45
20180117 noo 2.46
20180118 noo 2.49
20180119 noo 2.47
20180122 noo 2.5
20180123 noo 2.49
20180124 noo 2.49
20180125 noo 2.55
20180126 noo 2.52
20180129 noo 2.54
20180130 noo 2.52
20180131 noo 2.48
20180201 noo 2.44
20180202 noo 2.5
20180205 noo 2.52
20180206 noo 2.43
20180207 noo 2.43
20180208 noo 2.42
20180209 noo 2.28
20180212 noo 2.3
20180213 noo 2.31
20180214 noo 2.32
20180222 noo 2.36
20180223 noo 2.35
20180226 noo 2.37
20180227 noo 2.35
20180228 noo 2.37
20180301 noo 2.36
20180302 noo 2.34
20180305 noo 2.32
20180306 noo 2.34
20180307 noo 2.32
20180308 noo 2.33
20180309 noo 2.33
20180312 noo 2.34
20180313 noo 2.31
20180314 noo 2.32
20180315 noo 2.3
20180316 noo 2.29
20180319 noo 2.27
20180320 noo 2.27
20180321 noo 2.26
20180322 noo 2.26
20180323 noo 2.15
20180326 noo 2.17
20180327 noo 2.19
20180328 noo 2.17
20180329 noo 2.19
20180330 noo 2.18
20180402 noo 2.19
20180403 noo 2.17
20180404 noo 2.18
20180409 noo 0
20180410 noo 0
20180411 noo 0
20180412 noo 0
20180413 noo 0
20180416 noo 0
20180417 noo 0
20180418 noo 0
20180419 noo 0
20180420 noo 2.13
20180423 noo 2.09
20180424 noo 2.12
20180425 noo 2.11
20180426 noo 2.1
20180427 noo 2.08
20180502 noo 2.04
20180503 noo 2.04
20180504 noo 2.02
20180507 noo 2.03
20180508 noo 2.03
20180509 noo 2.02
20180510 noo 2.02
20180511 noo 2.02
20180514 noo 2.01
20180515 noo 2.02
20180516 noo 2.01
20180517 noo 2.01
20180518 noo 2.01
20180521 noo 2.06
20180522 noo 2.06
20180523 noo 2.02
20180524 noo 2.01
20180525 noo 2.01
20180528 noo 1.81
20180529 noo 1.76
20180530 noo 1.68
20180531 noo 1.71
20180601 noo 1.69
20180604 noo 1.68
20180605 noo 1.68
20180606 noo 1.68
20180607 noo 1.7
20180608 noo 1.69
20180611 noo 1.7
20180612 noo 1.7
20180613 noo 1.69
20180614 noo 1.71
20180615 noo 1.7
20180619 noo 1.53
20180620 noo 1.51
20180621 noo 1.61
20180622 noo 1.6
20180625 noo 1.54
20180626 noo 1.55
20180627 noo 1.52
20180628 noo 1.52
20180629 noo 1.55
20180702 noo 1.52
20180703 noo 1.53
20180704 noo 1.54
20180705 noo 1.49
20180706 noo 1.49
20180709 noo 1.52
20180710 noo 1.53
20180711 noo 1.51
20180712 noo 1.53
20180713 noo 1.54
20180716 noo 1.55
20180717 noo 1.54
20180718 noo 1.52
20180719 noo 1.54
20180720 noo 1.55
20180723 noo 1.57
20180724 noo 1.61
20180725 noo 1.64
20180726 noo 1.65
20180727 noo 1.71
20180730 noo 1.67
20180731 noo 1.67
20180801 noo 1.63
20180802 noo 1.61
20180803 noo 1.58
20180806 noo 1.58
20180807 noo 1.63
20180808 noo 1.66
20180809 noo 1.67
20180810 noo 1.65
20180813 noo 1.65
20180814 noo 1.63
20180815 noo 1.59
20180816 noo 1.58
20180817 noo 1.55
20180820 noo 1.57
20180821 noo 1.58
20180822 noo 1.56
20180823 noo 1.56
20180824 noo 1.56
20180827 noo 1.58
20180828 noo 1.57
20180829 noo 1.56
20180830 noo 1.52
20180831 noo 1.51
20180903 noo 1.52
20180904 noo 1.53
20180905 noo 1.51
20180906 noo 1.5
20180907 noo 1.49
20180910 noo 1.49
20180911 noo 1.5
20180912 noo 1.49
20180913 noo 1.49
20180914 noo 1.5
20180917 noo 1.46
20180918 noo 1.48
20180919 noo 1.49
20180920 noo 1.5
20180921 noo 1.51
20180925 noo 1.49
20180926 noo 1.52
20180927 noo 1.51
20180928 noo 1.66
20181008 noo 1.66
20181009 noo 1.66
20181010 noo 1.62
20181011 noo 1.52
20181012 noo 1.56
20181015 noo 1.57
20181016 noo 1.54
20181017 noo 1.54
20181018 noo 1.47
20181019 noo 1.5
20181022 noo 1.57
20181023 noo 1.52
20181024 noo 1.53
20181025 noo 1.53
20181026 noo 1.55
20181029 noo 1.52
20181030 noo 1.58
20181031 noo 1.62
20181101 noo 1.59
20181102 noo 1.62
20181105 noo 1.6
20181106 noo 1.59
20181107 noo 1.59
20181108 noo 1.6
20181109 noo 1.57
20181112 noo 1.6
20181113 noo 1.65
20181114 noo 1.67
20181115 noo 1.68
20181116 noo 1.65
20181119 noo 1.67
20181120 noo 1.62
20181121 noo 1.62
20181122 noo 1.62
20181123 noo 1.57
20181126 noo 1.58
20181127 noo 1.57
20181128 noo 1.58
20181129 noo 1.56
20181130 noo 1.53
20181203 noo 1.57
20181204 noo 1.58
20181205 noo 1.56
20181206 noo 1.54
20181207 noo 1.54
20181210 noo 1.53
20181211 noo 1.54
20181212 noo 1.54
20190107 noo 1.52
20190108 noo 1.51
20190109 noo 1.51
20190110 noo 1.51
20190111 noo 1.53
20190114 noo 1.53
20190115 noo 1.53
20190116 noo 1.52
20190117 noo 1.53
20190118 noo 1.57
20190121 noo 1.55
20190122 noo 1.51
20190123 noo 1.51
20190124 noo 1.51
20190125 noo 1.51
20190128 noo 1.5
20190129 noo 1.49
20190130 noo 1.48
20190131 noo 1.47
20190201 noo 1.5
20190211 noo 1.52
20190212 noo 1.54
20190213 noo 1.57
20190214 noo 1.56
20190215 noo 1.54
20190218 noo 1.58
20190219 noo 1.58
20190220 noo 1.58
20190221 noo 1.57
20190222 noo 1.59
20190225 noo 1.69
20190226 noo 1.82
20190227 noo 1.79
20190228 noo 1.77
20190301 noo 1.8
20190304 noo 1.83
20190305 noo 1.84
20190306 noo 2.02
20190307 noo 2.07
20190308 noo 1.91
20190311 noo 1.96
20190312 noo 1.95
20190313 noo 1.93
20190314 noo 1.86
20190315 noo 1.87
20190318 noo 1.95
20190319 noo 1.92
20190320 noo 1.91
20190321 noo 1.92
20190322 noo 1.91
20190325 noo 1.86
20190326 noo 1.8
20190327 noo 1.79
20190328 noo 1.76
20190329 noo 1.83
20190401 noo 1.89
20190402 noo 1.9
20190403 noo 1.9
20190404 noo 1.89
20190408 noo 1.94
20190409 noo 1.9
20190410 noo 1.88
20190411 noo 1.85
20190412 noo 1.84
20190415 noo 1.84
20190416 noo 1.86
20190417 noo 1.86
20190418 noo 1.84
20190419 noo 1.86
20190422 noo 1.83
20190423 noo 1.82
20190424 noo 1.81
20190425 noo 1.78
20190426 noo 1.73
20190429 noo 1.68
20190430 noo 1.7
20190506 noo 1.59
20190507 noo 1.61
20190508 noo 1.6
20190509 noo 1.62
