time operation trade_price
20180102 noo 20.19
20180103 noo 20.36
20180104 noo 20.01
20180105 noo 19.51
20180108 noo 19.7
20180109 noo 19.96
20180110 noo 19.69
20180111 noo 20.01
20180112 noo 19.92
20180115 noo 19.0
20180116 noo 18.08
20180117 noo 19.15
20180118 noo 18.57
20180119 noo 18.78
20180122 noo 18.99
20180123 noo 18.58
20180124 noo 20.3
20180125 noo 20.95
20180126 noo 20.95
20180129 noo 20.58
20180130 noo 20.23
20180131 noo 20.56
20180201 noo 20.19
20180202 noo 20.43
20180205 noo 19.9
20180206 noo 19.1
20180207 noo 19.38
20180208 noo 20.15
20180209 noo 19.85
20180212 noo 20.54
20180213 noo 19.89
20180214 noo 18.97
20180222 noo 19.13
20180223 noo 18.74
20180226 noo 19.15
20180227 noo 19.9
20180228 noo 20.75
20180301 noo 20.79
20180302 noo 20.78
20180305 noo 20.68
20180306 noo 21.1
20180307 noo 20.71
20180308 noo 20.34
20180309 noo 21.71
20180312 noo 21.81
20180313 noo 21.1
20180314 noo 20.66
20180315 noo 20.39
20180316 noo 19.98
20180319 noo 19.92
20180320 noo 19.35
20180321 noo 19.38
20180322 noo 19.69
20180323 noo 18.54
20180326 noo 18.64
20180327 noo 19.17
20180328 noo 18.55
20180329 noo 18.59
20180330 noo 18.64
20180402 noo 18.62
20180403 noo 17.8
20180404 noo 17.52
20180409 noo 16.15
20180410 noo 15.98
20180411 noo 15.18
20180412 noo 15.35
20180413 noo 15.25
20180416 noo 15.25
20180417 noo 14.41
20180418 noo 14.73
20180419 noo 14.95
20180420 noo 14.83
20180423 noo 14.58
20180424 noo 15.03
20180425 noo 14.86
20180426 noo 14.39
20180427 noo 14.36
20180502 noo 13.54
20180503 noo 14.89
20180504 noo 14.7
20180507 noo 14.88
20180508 noo 14.68
20180509 noo 14.34
20180510 noo 14.1
20180511 noo 14.13
20180514 noo 13.89
20180515 noo 14.59
20180516 noo 14.64
20180517 noo 14.63
20180518 noo 14.91
20180521 noo 15.04
20180522 noo 14.71
20180523 noo 14.51
20180524 noo 14.37
20180525 noo 14.09
20180528 noo 14.09
20180529 noo 13.83
20180530 noo 13.23
20180531 noo 13.23
20180601 noo 13.29
20180604 noo 12.97
20180605 noo 13.41
20180606 noo 13.55
20180607 noo 13.49
20180608 noo 13.23
20180611 noo 13.18
20180612 noo 13.16
20180613 noo 12.65
20180614 noo 12.67
20180615 noo 12.24
20180619 noo 11.02
20180620 noo 11.26
20180621 noo 11.09
20180622 noo 11.45
20180625 noo 11.34
20180626 noo 11.45
20180627 noo 11.43
20180628 noo 11.78
20180629 noo 12.15
20180702 noo 12.07
20180703 noo 12.14
20180704 noo 11.98
20180705 noo 11.4
20180706 noo 11.73
20180709 noo 11.97
20180710 noo 12.02
20180711 noo 11.47
20180712 noo 11.64
20180713 noo 11.86
20180716 noo 11.73
20180717 noo 11.82
20180718 noo 11.83
20180719 noo 11.48
20180720 noo 11.48
20180723 noo 11.8
20180724 noo 12.11
20180725 noo 12.42
20180726 noo 12.22
20180727 noo 11.99
20180730 noo 11.46
20180731 noo 11.17
20180801 noo 11.02
20180802 noo 10.48
20180803 noo 10.2
20180806 noo 9.97
20180807 noo 10.29
20180808 noo 10.35
20180809 noo 10.53
20180810 noo 10.74
20180813 noo 10.69
20180814 noo 10.49
20180815 noo 10.4
20180816 noo 10.07
20180817 noo 9.83
20180820 noo 10.21
20180821 noo 10.32
20180822 noo 10.2
20180823 noo 10.2
20180824 noo 10.04
20180827 noo 10.99
20180828 noo 11.67
20180829 noo 11.52
20180830 noo 11.32
20180831 noo 10.19
20180903 noo 9.8
20180904 noo 10.2
20180905 noo 10.39
20180906 noo 10.46
20180907 noo 10.72
20180910 noo 10.31
20180911 noo 10.42
20180912 noo 10.3
20180913 noo 10.7
20180914 noo 10.81
20180917 noo 10.6
20180918 noo 10.82
20180919 noo 10.82
20180920 noo 10.71
20180921 noo 10.79
20180925 noo 10.72
20180926 noo 10.8
20180927 noo 10.36
20180928 noo 10.77
20181008 noo 10.33
20181009 noo 10.23
20181010 noo 10.45
20181011 noo 9.55
20181012 noo 9.56
20181015 noo 9.95
20181016 noo 9.97
20181017 noo 10.1
20181018 noo 9.94
20181019 noo 10.2
20181022 noo 10.67
20181023 noo 10.24
20181024 noo 10.3
20181025 noo 10.13
20181026 noo 10.41
20181029 noo 10.56
20181030 noo 10.67
20181031 noo 11.03
20181101 noo 11.92
20181102 noo 12.78
20181105 noo 12.58
20181106 noo 12.23
20181107 noo 12.31
20181108 noo 12.0
20181109 noo 11.98
20181112 noo 12.66
20181113 noo 12.86
20181114 noo 12.52
20181115 noo 12.88
20181116 noo 13.17
20181119 noo 12.74
20181120 noo 11.68
20181121 noo 12.12
20181122 noo 12.11
20181123 noo 11.69
20181126 noo 11.27
20181127 noo 11.76
20181128 noo 11.9
20181129 noo 11.87
20181130 noo 11.96
20181203 noo 12.05
20181204 noo 11.79
20181205 noo 11.98
20181206 noo 11.46
20181207 noo 11.58
20181210 noo 12.58
20181211 noo 12.66
20181212 noo 12.28
20181213 noo 12.19
20181214 noo 12.01
20181217 noo 11.55
20181218 noo 11.53
20181219 noo 11.05
20181220 noo 10.86
20181221 noo 11.2
20181224 noo 10.53
20181225 noo 9.8
20181226 noo 9.79
20181227 noo 9.55
20181228 noo 9.44
20190102 noo 9.56
20190103 noo 9.02
20190104 noo 9.54
20190107 noo 9.75
20190108 noo 9.6
20190109 noo 10.02
20190124 noo 10.53
20190125 noo 10.6
20190128 noo 10.33
20190129 noo 10.45
20190130 noo 10.3
20190131 noo 10.66
20190201 noo 11.15
20190211 noo 11.2
20190212 noo 11.78
20190213 noo 11.94
20190214 noo 12.1
20190215 noo 11.82
20190218 noo 12.36
20190219 noo 12.17
20190220 noo 11.82
20190221 noo 11.98
20190222 noo 12.22
20190225 noo 13.25
20190226 noo 13.8
20190227 noo 13.43
20190228 noo 13.63
20190301 noo 14.0
20190304 noo 13.55
20190305 noo 13.6
20190306 noo 14.0
20190307 noo 14.55
20190308 noo 14.19
20190311 noo 15.61
20190312 noo 16.8
20190313 noo 15.95
20190314 noo 14.38
20190315 noo 14.14
20190318 noo 14.81
20190319 noo 14.97
20190320 noo 14.78
20190321 noo 14.67
20190322 noo 14.5
20190325 noo 14.05
20190326 noo 13.43
20190327 noo 13.47
20190328 noo 13.22
20190329 noo 13.9
20190401 noo 14.23
20190402 noo 13.84
20190403 noo 13.89
20190404 noo 13.79
20190408 noo 12.99
20190409 noo 13.27
20190410 noo 13.17
20190411 noo 13.51
20190412 noo 13.55
20190415 noo 13.2
20190416 noo 13.33
20190417 noo 13.57
20190418 noo 13.51
20190419 noo 13.48
20190422 noo 13.58
20190423 noo 13.37
20190424 noo 13.52
20190425 noo 13.66
20190426 noo 12.92
20190429 noo 12.97
20190430 noo 13.68
20190506 noo 13.7
20190507 noo 13.33
20190508 noo 13.9
20190509 noo 14.07
