time operation trade_price
20180102 noo 16.52
20180103 noo 16.89
20180104 noo 16.9
20180105 noo 16.66
20180108 noo 17.39
20180109 noo 17.45
20180110 noo 17.78
20180111 noo 17.41
20180112 noo 17.25
20180115 noo 16.6
20180116 noo 17.0
20180117 noo 16.87
20180118 noo 17.63
20180119 noo 17.28
20180122 noo 17.55
20180123 noo 17.18
20180124 noo 17.18
20180125 noo 17.38
20180126 noo 17.15
20180129 noo 17.41
20180130 noo 17.84
20180131 noo 17.94
20180201 noo 17.19
20180202 noo 18.48
20180205 noo 19.09
20180206 noo 18.21
20180207 noo 18.35
20180208 noo 18.35
20180209 noo 16.54
20180212 noo 16.87
20180213 noo 17.01
20180214 noo 17.52
20180222 noo 18.17
20180223 noo 17.99
20180226 noo 18.43
20180227 noo 18.49
20180228 noo 18.2
20180301 noo 18.92
20180302 noo 18.61
20180305 noo 18.39
20180306 noo 18.53
20180307 noo 18.05
20180308 noo 18.16
20180309 noo 18.29
20180312 noo 18.83
20180313 noo 18.29
20180314 noo 18.72
20180315 noo 18.92
20180316 noo 18.42
20180319 noo 0
20180320 noo 0
20180321 noo 0
20180322 noo 0
20180323 noo 0
20180326 noo 0
20180327 noo 0
20180328 noo 0
20180329 noo 0
20180330 noo 0
20180402 noo 0
20180403 noo 0
20180404 noo 0
20180409 noo 0
20180410 noo 0
20180411 noo 0
20180412 noo 0
20180413 noo 0
20180416 noo 0
20180417 noo 0
20180418 noo 0
20180419 noo 0
20180420 noo 0
20180423 noo 0
20180424 noo 0
20180425 noo 0
20180426 noo 0
20180427 noo 0
20180502 noo 0
20180503 noo 0
20180504 noo 0
20180507 noo 0
20180508 noo 0
20180509 noo 0
20180510 noo 0
20180511 noo 0
20180514 noo 0
20180515 noo 0
20180516 noo 0
20180517 noo 0
20180518 noo 16.08
20180521 noo 16.3
20180522 noo 15.78
20180523 noo 14.97
20180524 noo 15.07
20180525 noo 14.69
20180528 noo 14.48
20180529 noo 14.58
20180530 noo 14.07
20180531 noo 14.15
20180601 noo 14.41
20180604 noo 14.42
20180605 noo 14.58
20180606 noo 14.49
20180607 noo 14.4
20180608 noo 14.09
20180611 noo 13.6
20180612 noo 13.79
20180613 noo 13.36
20180614 noo 13.47
20180615 noo 13.51
20180619 noo 12.16
20180620 noo 12.32
20180621 noo 12.17
20180622 noo 12.31
20180625 noo 12.65
20180626 noo 12.95
20180627 noo 12.7
20180628 noo 12.58
20180629 noo 12.93
20180702 noo 12.63
20180703 noo 12.74
20180704 noo 12.37
20180705 noo 11.93
20180706 noo 11.87
20180709 noo 12.37
20180710 noo 12.87
20180711 noo 12.86
20180712 noo 13.38
20180713 noo 13.29
20180716 noo 13.69
20180717 noo 13.51
20180718 noo 13.22
20180719 noo 13.25
20180720 noo 13.32
20180723 noo 13.51
20180724 noo 13.64
20180725 noo 13.67
20180726 noo 13.94
20180727 noo 13.97
20180730 noo 13.83
20180731 noo 13.8
20180801 noo 13.73
20180802 noo 13.44
20180803 noo 13.5
20180806 noo 13.3
20180807 noo 13.62
20180808 noo 13.37
20180809 noo 13.95
20180810 noo 13.97
20180813 noo 14.19
20180814 noo 14.02
20180815 noo 13.78
20180816 noo 13.57
20180817 noo 13.4
20180820 noo 13.16
20180821 noo 13.62
20180822 noo 13.77
20180823 noo 13.69
20180824 noo 13.8
20180827 noo 13.95
20180828 noo 13.96
20180829 noo 13.9
20180830 noo 13.69
20180831 noo 13.43
20180903 noo 13.56
20180904 noo 13.67
20180905 noo 13.57
20180906 noo 13.31
20180907 noo 13.27
20180910 noo 13.06
20180911 noo 12.98
20180912 noo 12.97
20180913 noo 13.12
20180914 noo 12.99
20180917 noo 12.88
20180918 noo 13.2
20180919 noo 13.28
20180920 noo 13.16
20180921 noo 13.4
20180925 noo 13.41
20180926 noo 13.58
20180927 noo 13.45
20180928 noo 13.75
20181008 noo 13.26
20181009 noo 13.41
20181010 noo 13.96
20181011 noo 13.18
20181012 noo 13.38
20181015 noo 13.26
20181016 noo 12.99
20181017 noo 13.35
20181018 noo 13.07
20181019 noo 13.3
20181022 noo 13.83
20181023 noo 13.49
20181024 noo 13.35
20181025 noo 12.83
20181026 noo 12.84
20181029 noo 12.69
20181030 noo 12.87
20181031 noo 12.87
20181101 noo 12.95
20181102 noo 13.35
20181105 noo 13.53
20181106 noo 13.64
20181107 noo 13.63
20181108 noo 13.47
20181109 noo 13.74
20181112 noo 13.77
20181113 noo 13.62
20181114 noo 13.59
20181115 noo 13.52
20181116 noo 13.52
20181119 noo 13.43
20181120 noo 13.14
20181121 noo 13.2
20181122 noo 13.28
20181123 noo 13.0
20181126 noo 12.71
20181127 noo 12.69
20181128 noo 12.8
20181129 noo 12.61
20181130 noo 12.66
20181203 noo 12.91
20181218 noo 12.87
20181219 noo 12.79
20181220 noo 12.65
20181221 noo 12.54
20181224 noo 12.59
20181225 noo 12.38
20181226 noo 12.47
20181227 noo 12.3
20181228 noo 12.3
20190102 noo 12.17
20190103 noo 12.16
20190104 noo 12.45
20190107 noo 12.6
20190108 noo 12.49
20190109 noo 12.43
20190110 noo 12.34
20190111 noo 12.37
20190114 noo 12.4
20190115 noo 12.42
20190116 noo 12.37
20190117 noo 12.38
20190118 noo 12.64
20190121 noo 12.76
20190122 noo 12.75
20190123 noo 12.52
20190124 noo 12.58
20190125 noo 12.57
20190128 noo 12.53
20190129 noo 12.54
20190130 noo 12.28
20190131 noo 12.11
20190201 noo 12.31
20190211 noo 12.52
20190212 noo 12.57
20190213 noo 13.42
20190214 noo 13.86
20190215 noo 13.81
20190218 noo 13.97
20190219 noo 13.77
20190220 noo 13.81
20190221 noo 13.65
20190222 noo 13.68
20190225 noo 14.2
20190226 noo 14.22
20190227 noo 13.95
20190228 noo 14.17
20190301 noo 14.18
20190304 noo 14.25
20190305 noo 14.47
20190306 noo 15.0
20190307 noo 15.98
20190308 noo 15.63
20190311 noo 16.02
20190312 noo 15.9
20190313 noo 15.16
20190314 noo 15.0
20190315 noo 15.2
20190318 noo 15.74
20190319 noo 15.42
20190320 noo 15.14
20190321 noo 15.21
20190322 noo 15.49
20190325 noo 15.15
20190326 noo 15.18
20190327 noo 15.95
20190328 noo 15.58
20190329 noo 16.12
20190401 noo 16.46
20190402 noo 16.74
20190403 noo 16.7
20190404 noo 17.98
20190408 noo 19.19
20190409 noo 18.1
20190410 noo 17.73
20190411 noo 17.5
20190412 noo 17.26
20190415 noo 17.54
20190416 noo 18.03
20190417 noo 18.04
20190418 noo 17.61
20190419 noo 17.65
20190422 noo 17.27
20190423 noo 16.07
20190424 noo 16.79
20190425 noo 16.33
20190426 noo 15.81
20190429 noo 15.38
20190430 noo 15.67
20190506 noo 14.4
20190507 noo 15.84
20190508 noo 15.43
20190509 noo 15.05
