time operation trade_price
20180102 noo 22.84
20180103 noo 22.8
20180104 noo 22.62
20180105 noo 22.36
20180108 noo 22.1
20180109 noo 22.93
20180110 noo 22.3
20180111 noo 22.13
20180112 noo 22.26
20180115 noo 21.89
20180116 noo 22.29
20180117 noo 21.77
20180118 noo 21.81
20180119 noo 21.86
20180122 noo 22.39
20180123 noo 22.65
20180124 noo 22.4
20180125 noo 22.45
20180126 noo 23.09
20180129 noo 23.2
20180130 noo 22.8
20180131 noo 22.44
20180201 noo 22.1
20180202 noo 22.04
20180205 noo 22.18
20180206 noo 21.43
20180207 noo 20.9
20180208 noo 21.17
20180209 noo 20.21
20180212 noo 21.2
20180213 noo 21.5
20180214 noo 21.62
20180222 noo 22.2
20180223 noo 22.27
20180226 noo 22.55
20180227 noo 22.07
20180228 noo 22.35
20180301 noo 22.7
20180302 noo 22.6
20180305 noo 21.48
20180306 noo 22.7
20180307 noo 22.34
20180308 noo 22.4
20180309 noo 23.11
20180312 noo 23.15
20180313 noo 23.17
20180314 noo 22.91
20180315 noo 22.7
20180316 noo 23.07
20180319 noo 22.92
20180320 noo 23.2
20180321 noo 22.8
20180322 noo 23.57
20180323 noo 23.01
20180326 noo 23.85
20180327 noo 24.7
20180328 noo 24.01
20180329 noo 23.63
20180330 noo 24.18
20180402 noo 24.9
20180403 noo 25.43
20180404 noo 24.75
20180409 noo 24.78
20180410 noo 25.48
20180411 noo 26.55
20180412 noo 26.31
20180413 noo 26.08
20180416 noo 25.39
20180417 noo 24.37
20180418 noo 24.68
20180419 noo 24.34
20180420 noo 24.2
20180423 noo 24.0
20180424 noo 24.59
20180425 noo 24.0
20180426 noo 23.98
20180427 noo 24.7
20180502 noo 24.44
20180503 noo 24.05
20180504 noo 24.45
20180507 noo 24.8
20180508 noo 24.74
20180509 noo 25.42
20180510 noo 25.55
20180511 noo 25.23
20180514 noo 25.07
20180515 noo 25.0
20180516 noo 25.06
20180517 noo 24.95
20180518 noo 25.14
20180521 noo 25.0
20180522 noo 24.7
20180523 noo 24.6
20180524 noo 24.33
20180525 noo 23.58
20180528 noo 23.96
20180529 noo 24.04
20180530 noo 24.27
20180531 noo 24.6
20180601 noo 24.3
20180604 noo 24.3
20180605 noo 24.49
20180606 noo 23.77
20180607 noo 23.84
20180608 noo 23.87
20180611 noo 22.59
20180612 noo 23.25
20180613 noo 23.58
20180614 noo 22.85
20180615 noo 22.86
20180619 noo 22.4
