time operation trade_price
20180102 noo 98.11
20180103 noo 99.87
20180104 noo 100.03
20180105 noo 97.03
20180108 noo 99.27
20180109 noo 98.64
20180110 noo 99.07
20180111 noo 98.67
20180112 noo 96.61
20180115 noo 92.8
20180116 noo 92.92
20180117 noo 93.35
20180118 noo 91.9
20180119 noo 92.19
20180122 noo 93.02
20180123 noo 93.59
20180124 noo 94.9
20180125 noo 92.71
20180126 noo 91.85
20180129 noo 88.55
20180130 noo 87.9
20180131 noo 84.9
20180201 noo 80.1
20180202 noo 80.05
20180205 noo 79.39
20180206 noo 72.92
20180207 noo 73.97
20180208 noo 76.18
20180209 noo 75.89
20180212 noo 78.41
20180213 noo 77.75
20180214 noo 76.3
20180222 noo 79.96
20180223 noo 79.43
20180226 noo 82.74
20180227 noo 84.43
20180228 noo 85.77
20180301 noo 87.84
20180302 noo 86.3
20180305 noo 88.97
20180306 noo 88.85
20180307 noo 87.0
20180308 noo 87.31
20180309 noo 88.94
20180312 noo 94.09
20180313 noo 92.0
20180314 noo 90.7
20180315 noo 91.3
20180316 noo 88.29
20180319 noo 89.63
20180320 noo 93.78
20180321 noo 91.53
20180322 noo 89.49
20180323 noo 82.1
20180326 noo 85.2
20180327 noo 87.78
20180328 noo 87.77
20180329 noo 88.06
20180330 noo 91.96
20180402 noo 95.84
20180403 noo 93.86
20180404 noo 92.03
20180409 noo 90.82
20180410 noo 90.0
20180411 noo 90.88
20180412 noo 89.51
20180413 noo 90.35
20180416 noo 90.06
20180417 noo 88.93
20180418 noo 95.18
20180419 noo 93.63
20180420 noo 102.99
20180423 noo 106.62
20180424 noo 107.11
20180425 noo 104.48
20180426 noo 106.03
20180427 noo 95.43
20180502 noo 85.89
20180503 noo 79.88
20180504 noo 77.78
20180507 noo 78.46
20180508 noo 76.95
20180509 noo 77.21
20180510 noo 75.18
20180511 noo 74.06
20180514 noo 72.79
20180515 noo 74.11
20180516 noo 72.72
20180517 noo 72.9
20180518 noo 73.56
20180521 noo 75.31
20180522 noo 75.13
20180523 noo 74.04
20180524 noo 72.69
20180525 noo 71.48
20180528 noo 69.66
20180529 noo 70.06
20180530 noo 67.99
20180531 noo 71.29
20180601 noo 71.61
20180604 noo 71.12
20180605 noo 72.19
20180606 noo 73.41
20180607 noo 71.34
20180608 noo 72.38
20180611 noo 71.47
20180612 noo 72.22
20180613 noo 71.72
20180614 noo 71.29
20180615 noo 69.21
20180619 noo 64.93
20180620 noo 65.71
20180621 noo 64.44
20180622 noo 63.98
20180625 noo 63.7
20180626 noo 64.52
20180627 noo 63.9
20180628 noo 62.93
20180629 noo 64.89
20180702 noo 65.05
20180703 noo 69.6
20180704 noo 68.5
20180705 noo 67.78
20180706 noo 67.99
20180709 noo 68.97
20180710 noo 68.88
20180711 noo 66.76
20180712 noo 69.02
20180713 noo 68.48
20180716 noo 68.75
20180717 noo 68.26
20180718 noo 67.45
20180719 noo 65.84
20180720 noo 67.86
20180723 noo 69.13
20180724 noo 70.78
20180725 noo 74.21
20180726 noo 72.75
20180727 noo 74.22
20180730 noo 74.39
20180731 noo 73.57
20180801 noo 74.55
20180802 noo 72.26
20180803 noo 72.64
20180806 noo 71.0
20180807 noo 72.83
20180808 noo 71.05
20180809 noo 74.52
20180810 noo 76.16
20180813 noo 76.42
20180814 noo 74.87
20180815 noo 73.93
20180816 noo 71.99
20180817 noo 71.28
20180820 noo 67.3
20180821 noo 68.9
20180824 noo 73.7
20180827 noo 74.15
20180828 noo 75.23
20180829 noo 74.94
20180830 noo 74.89
20180831 noo 74.02
20180903 noo 76.42
20180904 noo 83.15
20180905 noo 81.7
20180906 noo 83.76
20180907 noo 84.15
20180910 noo 79.67
20180911 noo 80.6
20180912 noo 80.61
20180913 noo 80.61
20180914 noo 78.7
20180917 noo 79.02
20180918 noo 84.5
20180919 noo 83.15
20180920 noo 79.77
20180921 noo 80.46
20180925 noo 80.25
20180926 noo 82.09
20180927 noo 79.59
20180928 noo 80.1
20181008 noo 75.89
20181009 noo 72.38
20181010 noo 73.67
20181011 noo 70.49
20181012 noo 71.54
20181015 noo 70.28
