date,close,high,open,low,vol,settle,amount,percent,close_EMA_5,close_EMA_10,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,Dea,MACD,close_EMA_26,close_EMA_12
20050118,0.2757612948,0.2757612948,0.2551605505,0.2551605505,0.0677,0.2618059519,66.0693,5.3304146642,0.2772011148575827,0.27792221928770416,-1.658902998034565,,,40.53359346860283,44.78691800004135,32.0269444057258,,38.356164389209255,,-6.109072749650148,,0.004418694191014587,-0.0007733611124550593,0.2733736912546935,0.2774057048894806
20050119,0.2644641124,0.277090375,0.2711095138,0.2644641124,0.0467,0.2757612948,45.788,-4.0967251473,0.2729554473717218,0.275475290762667,-3.818587181490208,,,33.59516558983149,41.05633386330473,18.672829042885013,,25.301204847673688,50.318471320485855,-7.870997201775366,,0.004075148994749195,-0.0027483615701231374,0.2727137224506421,0.27541469066032975
20050120,0.2398761274,0.2697804335,0.2584832512,0.2265853247,0.1368,0.2644641124,128.2055,-9.2972860467,0.2619290073811478,0.2690027156058185,-9.479253035443543,,,28.457383116348257,36.85668361431924,11.6587821204063,,17.948717984994083,32.352941140022146,-17.769046229426735,-9.068795939059985,0.003193301473212025,-0.007054780172297362,0.27028130800244643,0.2699472193895098
20050121,0.242534288,0.2445279084,0.2179463029,0.2026618798,0.2847,0.2398761274,258.7271,1.1081388431,0.2554641009207652,0.26419027422294245,-5.587667415125778,,,32.67021890286755,35.46119537716868,27.088265954265296,59.99999995987201,22.522522595802283,35.11904761264966,-16.28568866146471,-13.302749742794372,0.0020554156069965837,-0.009103086929723532,0.2682259731874504,0.2657298453295852
20050124,0.2498442295,0.2644641124,0.2611414118,0.2445279084,0.1374,0.242534288,130.8736,3.0139827054,0.2535908104471768,0.26158190245513474,-1.8278404098842485,,,38.56501592295792,36.49580222576509,42.703443317343584,52.666666622525874,40.000000066879984,33.93939393718304,-11.738037122495157,-9.39836945529167,0.0009286408633553463,-0.0090141979491299,0.26686436254393553,0.2632859044327259
20050125,0.227914405,0.242534288,0.2418697478,0.2259207846,0.1297,0.2498442295,119.3929,-8.7773988334,0.24503200863145116,0.2554605392814739,-6.945846308803653,,,34.69346216103114,35.89502220418711,32.29034207471922,74.66666663456427,14.705882413688565,23.24324327797785,-12.945292746035546,-20.04822774774538,-0.0004840963521985991,-0.011301897724431563,0.263979180503644,0.2578441352892296
20050126,0.2192753832,0.2358888866,0.2332307261,0.2166172227,0.1353,0.227914405,122.1916,-3.7904676391,0.23644646682096745,0.2488814199939332,-7.042936044190655,,,29.167622114908813,33.65255550776101,20.197755329204426,83.33333333333333,15.306122524188243,22.87234044298801,-20.483625753558794,-25.34133890415796,-0.0021387384795840065,-0.013237137019083257,0.26066778811078145,0.2519104811216558
20050127,0.2059845805,0.223262624,0.2179463029,0.2059845805,0.1219,0.2192753832,108.7079,-6.0612379382,0.2262925047139783,0.2410819946313999,-10.093814532087212,,,20.833970307536426,29.379693774352816,3.7425233739036443,96.57534244316308,18.518518601086402,17.910447817063925,-22.112464095525432,-28.242989867098405,-0.004065435221771014,-0.01541357393749606,0.25661718013961243,0.2448449579490934
20050128,0.1966810186,0.2126299819,0.2113009016,0.1920292376,0.1139,0.2059845805,99.3664,-4.5166302638,0.2164220093426522,0.2330090898984181,-10.575117243234464,,,15.712230224005728,24.82387259090379,-2.511054509790398,95.67901229980797,12.087912089729263,16.981132129042358,-18.007256190179763,-32.576584742522144,-0.0062008168461879145,-0.017083052995335208,0.2521774644700115,0.23743512112615597
20050131,0.1707639533,0.1946873982,0.1946873982,0.1681057928,0.1315,0.1966810186,110.3838,-13.1772071764,0.20120265732843481,0.2216917923350694,-16.342976021005263,,,11.287828266736717,20.31185781618143,-6.760230832152708,97.92746117342705,0.0,14.937759380144279,-29.591830207529252,-41.05828553216648,-0.008754416602810965,-0.0204287980529844,0.2461468340129736,0.22717801838367044
20050201,0.1514922894,0.1767448145,0.1734221138,0.1514922894,0.1466,0.1707639533,119.8817,-11.2855573829,0.1846325346856232,0.20892824634687496,-19.777200467836572,,,7.525218844491145,16.049644825618,-9.523633117762564,100.0,0.0,15.126050473299903,-39.36530385225486,-46.48262699518933,-0.011723798519323588,-0.02375505533210099,0.23913538626386444,0.21553406007849035
20050202,0.1847192962,0.1893710771,0.1581376907,0.1514922894,0.1497,0.1514922894,124.4788,21.9331339777,0.18466145519041546,0.20452661904744315,1.5341591773963954,,,14.820734142035384,15.640007931090462,13.182186563925228,76.74418604000087,32.89473686555262,24.344569310131202,-18.952338181520382,-29.444195267739442,-0.014241286336167882,-0.020139902534754357,0.23510456477765226,0.2107933271741072
20050203,0.1634540118,0.1946873982,0.1847192962,0.1627894717,0.1194,0.1847192962,100.7922,-11.512215989,0.17759230739361032,0.19705887227518074,-5.747884072066524,,,13.409901182315625,14.896639014832184,10.436425517282512,90.86294419268069,30.487804879167758,23.049645416184088,-25.45719933782335,-40.726267651684964,-0.016650381235103623,-0.01927275919148591,0.2297971164089373,0.20351035557809072
20050204,0.1847192962,0.1847192962,0.1647830921,0.1647830921,0.1009,0.1634540118,85.0783,13.0099494724,0.17996797032907352,0.19481531298878424,8.004177792922205,,,21.105384247474234,16.9662207590462,29.3837112243303,73.54497352306778,45.05494507675111,35.01805057583704,-10.323726294648543,-30.153360119949497,-0.01848802403800408,-0.01470114242320366,0.22645801861568268,0.20061942336607677
20050216,0.1920292376,0.2019973397,0.2019973397,0.1847192962,0.1089,0.1847192962,94.2753,3.9573242462,0.1839883927527157,0.1943087538271871,9.553937324738591,,,30.080754828389445,21.33773211549395,47.566800254180436,67.72486777457696,60.38961036867162,36.61971829120215,-2.3651397746015097,-19.946499186312938,-0.01971239567346427,-0.009794973083681505,0.22390773854044693,0.1992978563251419
20050217,0.1933583179,0.1933583179,0.184054756,0.184054756,0.0386,0.1920292376,33.166,0.6921239119,0.18711170113514378,0.19413594729497125,5.282857229088841,,,39.49828098896333,27.391248406650412,63.712346153589166,64.60674159820556,74.80314955778435,34.54545453451055,13.231343127964468,-20.275883672167623,-0.02042206400081022,-0.0056773466187675856,0.2216448184930064,0.1983840811828124
20050218,0.1880419968,0.1966810186,0.1893710771,0.1867129166,0.0353,0.1933583179,30.2477,-2.7494659365,0.18742179969009584,0.19302795629588554,2.018995871382485,,-14.461380705974415,46.259723518153564,33.68074011048479,71.4176903334911,67.64705885997786,52.94117639769136,37.9999999879616,24.126447322671453,-24.736305826907238,-0.020810197063059453,-0.003105064497993852,0.21915572058982072,0.19679299127776434
20050221,0.1993391791,0.2019973397,0.1880419968,0.1867129166,0.0693,0.1880419968,60.1127,6.0077974598,0.19139425949339725,0.19417545135117908,4.0948676923174565,,-1.4415505830689876,62.41876300897958,43.260081076649726,100.73612687363931,57.647058859977854,88.57142854071839,44.09448818151256,7.9146484426676915,-12.537700677585505,-0.02074878087973287,0.0004913294666126361,0.21768782862761177,0.19718471248118521
20050222,0.2186108431,0.2192753832,0.1993391791,0.1973455587,0.153,0.1993391791,136.1847,9.6677753074,0.2004664540289315,0.1986182498509647,10.255874098604394,,34.42447998927308,74.61904463772188,53.71306893034044,116.43099605248477,26.277372276403415,88.05970146236758,53.61216730429621,33.74455646123212,-0.30306188059143685,-0.020054056664049434,0.005557793725467483,0.2177562000700109,0.2004810402686952
20050223,0.2491796893,0.2724385941,0.2192753832,0.2166172227,0.4423,0.2186108431,418.9836,13.983225085,0.21670419911928765,0.20781123884169841,18.82334462230778,,120.8783585634266,76.66910666777797,61.36508150948629,107.27715698436134,19.230769272109878,92.15686273063439,63.38983049861837,34.896404667007396,20.97006906786405,-0.018465390495086314,0.012709329351704955,0.220083865938899,0.20797314011966517
20050224,0.2431988281,0.2505087696,0.2398761274,0.2319016458,0.1623,0.2491796893,151.5935,-2.4002201939,0.22553574211285843,0.21424534597957143,10.708918366066243,,138.76794812314736,75.55718221485643,66.09578174460967,94.47998315534994,24.175824199447415,84.40366973616968,70.56603773370624,26.646770637389633,23.651397491796384,-0.01645303412131214,0.016098850990193384,0.2217960853582398,0.21339247673202436
20050225,0.237882507,0.2505087696,0.237882507,0.2345598063,0.146,0.2431988281,136.6029,-2.1859978225,0.2296513304085723,0.21854301161964934,3.5883201543830228,,184.8462628034084,73.00519965402134,68.39892104774688,82.21775686657026,28.57142860686342,84.40366973616968,76.63934423499758,23.026777220428023,39.30487225373928,-0.014327926987087725,0.017000857073795318,0.22298767214651835,0.21716017369632828
20050228,0.2245917043,0.2385470472,0.2385470472,0.2212690036,0.1089,0.237882507,100.0695,-5.5871290761,0.22796478837238154,0.21964277392516765,-4.303929965421019,,193.87658976066336,63.9583536534922,66.91873191632865,58.03759712781931,39.56043958406279,66.96428574307653,64.01869156808402,19.436991800759266,48.25289471135287,-0.012422942238906057,0.01523987798545335,0.22310648934307253,0.21830348609689315
20050301,0.227914405,0.2345598063,0.2252562444,0.2186108431,0.0974,0.2245917043,88.7192,1.4794405205,0.22794799391492102,0.22114670684786442,-3.65203829809461,,506.58800374355417,59.1802558259257,64.33923988619433,48.86228770538841,36.81318681909263,57.95454546037499,75.9358288869028,14.334977212715918,23.3841887061066,-0.0106744622388293,0.013987840000614066,0.22346263124358567,0.2197820890050634
20050302,0.2179463029,0.2358888866,0.2206044635,0.2166172227,0.0948,0.227914405,86.3261,-4.3736165067,0.22461409690994735,0.22056481522097995,-5.366949335606312,,-288.3102967744015,51.59820669678816,60.092228823058946,34.61016244424658,45.05494511400314,8.771929866245582,64.70588231128582,-0.3039831833483322,33.337995500946164,-0.009250440582209607,0.011392173252957539,0.22305401432924601,0.21949966037351518
20050303,0.2166172227,0.223262624,0.2179463029,0.2079782009,0.0955,0.2179463029,85.4296,-0.6098200583,0.22194847217329824,0.21984707112625632,-3.721583064795085,,-41.41726864962792,46.02671143946108,55.40372302852633,27.272688261330586,50.909090905774534,10.000000060191972,61.490683261162445,-13.067865479516033,17.26832396841928,-0.008104553770879331,0.009167094490642205,0.22257721494930185,0.21905620842374363
20050304,0.2179463029,0.2259207846,0.2166172227,0.2159526825,0.0451,0.2166172227,40.8725,0.6135616805,0.2206144157488655,0.2195014769033006,-1.3831857783363735,,-31.81713069441224,39.82901705483627,50.21215437062964,19.06274242324953,50.617284010249655,15.909090776954516,61.490683225169406,-10.383489672744844,13.496416287391428,-0.007153389156573124,0.007609316914449656,0.22223418442713136,0.21888545372778306
20050307,0.2219335438,0.2285789451,0.2113009016,0.2013327995,0.0723,0.2179463029,64.921,1.8294601749,0.2210541250992437,0.21994367088451866,0.6631188032168828,,0.0754330853093777,36.20999894169042,45.5447692276499,17.540458369771457,57.14285709436736,43.33333345037331,66.03773588298469,-6.704554866659447,14.77837944100154,-0.006294216143073949,0.006873384107993406,0.22221191475104757,0.21935439066197032
20050308,0.2312371057,0.2358888866,0.2179463029,0.213294522,0.1253,0.2219335438,115.0815,4.1920485493,0.22444845196616248,0.22199702266915164,4.567779888033803,,-30.249101820567667,44.410269604118426,45.16660268647274,42.89760343940981,46.61654131084855,56.410256449830406,65.38461542171598,2.958881059615344,22.970990329326263,-0.005374962263681534,0.0073540310351393225,0.22288044741393293,0.22118250066782105
20050309,0.2392115873,0.2544960104,0.2345598063,0.2186108431,0.2385,0.2312371057,218.9809,3.4486167811,0.22936949707744167,0.22512694351112408,6.132697455893125,,-54.453450022232644,53.35684642390687,47.89668393228412,64.2771714071524,38.75968994237461,94.44444472311112,61.151079140584855,4.956765369876473,20.002293768851978,-0.004326760846150547,0.008385611340247892,0.2240901614795675,0.2239562063035409
20050310,0.213294522,0.2365534267,0.2365534267,0.2099718213,0.1529,0.2392115873,138.6017,-10.8343686821,0.2240111720516278,0.22297559414546517,-5.086265461082086,,19.651615146496457,43.071230979053745,46.28819961454066,36.63729370807991,68.99224809276079,46.57534244316305,29.54545455840908,-2.134370181142455,-2.4318652380697126,-0.0036563161371528006,0.005363557671981971,0.22329048448108105,0.22231594717991923
20050311,0.2159526825,0.223262624,0.2219335438,0.2113009016,0.071,0.213294522,63.9084,1.2462394807,0.22132500886775186,0.22169870111901693,-3.7326078701604195,,38.20052209625542,37.880820654269996,43.485739961117105,26.67098204057578,75.22123895926573,48.000000008025594,33.85826768854609,-0.3067808698297043,-13.334556637959501,-0.0032070449518392372,0.003594169482508511,0.22274694359359357,0.22133698338300858
20050314,0.2079782009,0.2119654417,0.2113009016,0.1993391791,0.1368,0.2159526825,120.7398,-3.6926985746,0.21687607287850122,0.21920406471555934,-6.119407684797409,,91.49755449721047,30.474763988519467,39.14874797025122,13.126796025055953,88.18181814450912,37.03703696823046,32.82442746951669,-4.5736504209358655,-14.482235574555382,-0.003039871276550792,0.0013373894023075627,0.22165296265332735,0.21928178607793034
20050315,0.1827256757,0.2073136608,0.2073136608,0.1827256757,0.2093,0.2079782009,180.2078,-12.1419096095,0.20549260715233417,0.212571630349094,-13.740504102155338,,244.37123939127218,20.316509325679643,32.87133508872736,-4.793142200415801,100.0,15.238095146647082,28.85906037286104,-17.66649035052266,-23.186585678618222,-0.0034542351851073487,-0.0033149112684524532,0.21876945991604385,0.21365776909671028
20050316,0.1940228581,0.1973455587,0.1833902159,0.1747511941,0.1255,0.1827256757,106.8347,6.1825916161,0.2016693574682228,0.2091991263038042,-4.325520312149651,,626.093140178414,21.599895131436988,29.11418843629724,6.571308521716475,75.83333325704832,19.090909140654546,34.161490700645814,-16.093544972959762,-13.610852767370002,-0.004023261096343025,-0.004552207289885408,0.2169363783000406,0.21063701355875486
20050317,0.198674639,0.2272498648,0.1907001574,0.1847192962,0.3501,0.1940228581,311.821,2.3975427418,0.2006711179788152,0.20728558315765797,-0.5984726997298535,,-1089.820352217231,24.399930091804656,27.542768988133048,18.114252299147864,69.99999998746001,35.8974358875424,40.522875828564395,-16.946063841448375,-12.829275095621973,-0.004576010602751341,-0.0044219960512665284,0.21558365687040795,0.20879664824202335
20050318,0.1807320553,0.2019973397,0.1920292376,0.1774093547,0.2085,0.198674639,176.9378,-9.0311394334,0.1940247637525435,0.20245766900172013,-6.272280441797651,,-378.21798272002724,18.7666200517981,24.617386009354732,7.065088136684835,92.500000028215,23.76237626860189,34.83146064946042,-15.266433659276062,-17.074961632671034,-0.005365416121290329,-0.006315244148311904,0.21300205675408143,0.20447901855863515
20050321,0.1833902159,0.1833902159,0.1734221138,0.1554795302,0.0812,0.1807320553,68.1118,1.4707742566,0.19047991446836232,0.19899085934686192,-2.404818696561099,,-265.9465944223434,21.907053190927904,23.71394173654579,18.29327609969212,71.81208053081248,30.10752695653414,35.55555560014221,-15.07851915662127,-15.339042014224852,-0.00620713283319284,-0.006733733695220092,0.2108085870611865,0.2012345873803836
20050322,0.1833902159,0.1913646975,0.1780738948,0.1687703329,0.1066,0.1833902159,89.5854,0.0,0.18811668161224157,0.19615437872015973,-2.4737989481988403,,-142.691872626216,26.08011197143899,24.50266514817686,29.235005617963253,71.81208053081248,50.909090993658154,33.33333333333333,-11.822385660419474,-15.855321489832905,-0.007023365695449814,-0.00652986289805579,0.2087775966048023,0.1984892994603246
20050323,0.1847192962,0.1867129166,0.1714284934,0.1687703329,0.1166,0.1833902159,98.1303,0.7247280152,0.18698421980816105,0.1940752728074034,-0.7852498516380637,-17.923284891286663,-114.5359886232306,30.966988251955208,26.657439516102976,39.58608572365968,70.46979862247214,32.50000004702496,28.39506175133058,1.0910456302118834,-16.76819419129196,-0.0077436251280090535,-0.005762075460473911,0.20699550027852065,0.19637083742027464
20050324,0.1880419968,0.1953519383,0.1847192962,0.1714284934,0.1399,0.1847192962,118.7447,1.7987837483,0.18733681213877404,0.19297831353333006,2.1663340118017778,-15.8805847788074,-70.63775018395053,35.76811561357919,29.694331548595045,47.915683743547476,67.1140940031112,28.947368400210543,25.161290313811772,-3.0825549930397615,-18.680007591878454,-0.008295312049015586,-0.004413495368052266,0.2055915370578895,0.19508947732484777
20050325,0.184054756,0.1907001574,0.1873774567,0.1780738948,0.0607,0.1880419968,51.4888,-2.1203991035,0.18624279342584937,0.19135584852727006,-0.35975676272844065,-16.95323868359385,-59.21391302730478,37.117015341303826,32.16855947949797,47.013927064915535,71.14093962713893,64.70588245707967,31.967213106665955,-7.358706211113324,-23.05775900012181,-0.008757128049659354,-0.00369452800515015,0.20399621994249026,0.19339182789025583
20050328,0.1681057928,0.1714284934,0.1714284934,0.144846888,0.0742,0.184054756,60.3846,-8.6653361234,0.18019712655056627,0.1871285656677664,-7.462533732254779,-23.4054047528858,-113.83327409718096,34.153279068228215,32.83013267574139,36.79957185320187,78.78787874366063,18.9189188089993,24.647887369466762,-6.9861776755880305,-21.186071154701292,-0.009372902667364718,-0.004926196941642903,0.20133766978378725,0.18950166864560108
20050329,0.1588022309,0.1747511941,0.1700994132,0.1588022309,0.0463,0.1681057928,38.1841,-5.5343493814,0.17306549466704416,0.18197832298271796,-10.151688855312546,-26.802211476543835,-75.24936682501942,28.414014024657867,31.358093125380215,22.525855823213178,84.78260863638941,13.725490097725526,24.305555593291658,-13.407468266141006,-26.464339751834288,-0.010179965795878872,-0.006456505028113242,0.19818689653313637,0.18477867822320088
20050330,0.1388660268,0.1581376907,0.1581376907,0.1382014866,0.121,0.1588022309,95.9736,-12.5541083192,0.1616656720446961,0.17413972367676925,-17.131599374826916,-35.06464795086252,-105.59467741502365,19.28989827186131,27.33536150754058,3.1989718005027754,99.25373127121144,6.329113789026125,25.735294160766852,-24.278388506984687,-33.230489445973475,-0.01135948556580775,-0.009436158159431024,0.19379275803438553,0.17771519338886227
20050331,0.1468405084,0.1481695887,0.1382014866,0.1368724064,0.0587,0.1388660268,46.3641,5.7425720422,0.1567239508297974,0.16917622999008392,-7.840991454257389,-30.423293962602067,-87.98213559750431,18.54175034686588,24.40415778731568,6.816935465966274,88.97058826783736,13.95348833953925,22.9007632973976,-20.50613475648354,-19.63882041345763,-0.01255750280562808,-0.009584137918562628,0.19031481361702363,0.17296524185211423
20050401,0.1667767125,0.1687703329,0.1501632091,0.130227005,0.1518,0.1468405084,122.1326,13.5767740732,0.16007487138653162,0.16873995408279593,6.991647597248154,-20.030233483509953,-49.68778137297264,31.06864990938775,26.625655161339704,39.95463940548385,62.32876708093076,38.18181819674182,34.415584422564024,-11.308795195691088,-14.042750357773434,-0.01335762027610061,-0.006400939763780238,0.18857125057131816,0.17201316041332743
20050404,0.1521568295,0.1581376907,0.1521568295,0.144846888,0.0815,0.1667767125,65.1729,-8.7661417295,0.1574355240910211,0.16572484052228756,-0.3481809393843222,-26.065144959426327,-53.264975756080595,31.936923079811464,28.39607780083029,39.01861363777381,77.39726024855845,38.88888886566668,35.57046981356949,-17.33067223755957,-23.414065194299905,-0.014069205375820742,-0.0056926807977610745,0.18587388604751678,0.1689583402728155
20050405,0.1435178077,0.1514922894,0.1514922894,0.134878786,0.0495,0.1521568295,39.0627,-5.6777088444,0.15279628529401407,0.16168719819096256,-4.085881739264961,-29.304163822377756,-67.87878787227143,28.09400313433106,28.295386245330548,27.691236912332087,86.30136987572078,39.25233640522456,31.012658192886413,-14.626494834269618,-20.590839593024867,-0.01479376161622169,-0.005796449923207568,0.18273639876251552,0.16504441218469004
20050406,0.1514922894,0.1521568295,0.1362078662,0.1355433261,0.0877,0.1435178077,69.2955,5.5564405254,0.1523616199960094,0.15983357841078755,-0.43674681063198645,-24.556071396468614,-47.78171275854927,30.450947166305163,29.013906552322084,33.32502839427133,70.37037030844444,60.67415729957128,35.882352951069635,-4.603173052778567,-17.393472352632735,-0.015327519307658036,-0.00427006153149076,0.18042202029121807,0.16295947021781465
20050407,0.1614603914,0.1767448145,0.1514922894,0.1435178077,0.1895,0.1514922894,155.0083,6.5799401933,0.1553945437973396,0.16012936259064436,4.113716881176285,-18.66595979745073,-5.749671189308177,42.68158384051091,33.56979898171836,60.90515355809602,52.04081629362685,61.95652172846312,40.43715844657959,16.270620770724033,-11.95801225947518,-0.01551973794228308,-0.0015377490770003485,0.17901745518816486,0.1627288427073816
20050408,0.1714284934,0.1714284934,0.15481499,0.15481499,0.1495,0.1614603914,122.694,6.173713535,0.16073919366489306,0.1621837500105272,9.882197462467355,-12.827548658243465,12.483849126282221,57.97819874058004,41.70593223467225,90.52273175239563,36.7346938994869,54.545454492155834,43.52331605975226,16.74468800735913,-7.195135036466213,-0.01529340222668187,0.0018106857248096735,0.17845530987052302,0.164067250506246
20050411,0.1774093547,0.188706537,0.1714284934,0.1681057928,0.3152,0.1714284934,263.2155,3.4888373004,0.1662959140099287,0.16495204177224954,10.149955387907507,-9.209455995864205,61.12914532717592,65.54607189802304,49.652645455789184,97.33292478249075,27.551020309451907,79.68749997060935,47.44897961573115,6.375375818731278,-5.654397571255745,-0.014686311739160273,0.004856723900172787,0.17837783170974356,0.16611988192066968
20050412,0.1554795302,0.1754157342,0.1687703329,0.1534859098,0.0834,0.1774093547,68.0376,-12.3611432579,0.16269045273995247,0.16322976694093147,-4.878731045636076,-19.716867835671696,4.15166278734995,58.091320669651715,52.46553719374336,69.34288762146844,61.2244897301108,60.71428574627551,45.365853656746225,2.1837341846032525,-15.52539386702945,-0.014188800690261415,0.003980088391190871,0.17668166122754034,0.16448290473287436
20050413,0.1734221138,0.1760802744,0.1514922894,0.1514922894,0.1536,0.1554795302,126.8336,11.5401581462,0.16626767309330165,0.16508292091530755,3.325868609942434,-9.739711833454354,36.44795784250978,63.34875919804053,56.09327786184241,77.85972187043677,28.571428665921495,66.66666661599999,55.04587152606918,20.83665196622147,3.16248530847773,-0.01346744967294243,0.005770808138551881,0.17644021326994477,0.16585816766627828
20050414,0.1634540118,0.1747511941,0.1747511941,0.1634540118,0.0956,0.1734221138,79.027,-5.7478840596,0.1653297859955344,0.16478675562161527,-2.843988308169804,-14.353087452417842,48.95543794082763,59.92797935859126,57.37151169409202,65.04091468758975,43.18181821290912,51.51515151054545,59.113300481290786,7.895928200290295,2.929291908329221,-0.012771954715816847,0.00556395965700467,0.17547827242031921,0.1654882975330047
20050415,0.1382014866,0.1601313111,0.1574731506,0.1315560853,0.2481,0.1634540118,195.4346,-15.4493149984,0.15628701953035629,0.15995307034495795,-14.475731917077775,-26.96442039725745,-79.35070607765122,43.827955196042275,52.85699286140877,25.769879865309292,86.36363642581819,29.50819672333352,47.161572042932356,-14.40533161001614,-0.4785477163230684,-0.012502904253850828,0.002152403695728146,0.1727170290262215,0.16129032662023474
20050418,0.1421887275,0.1561440703,0.1315560853,0.1235816037,0.1002,0.1382014866,78.4029,2.8850925643,0.15158758885357085,0.15672318982769287,-7.997743476519345,-24.34715968549414,-91.16232304365856,38.74244632117104,48.15214401466286,19.9230509341874,71.42857142857143,27.731092446538526,40.97560977579155,-17.05653787190082,-3.1679139160485317,-0.012423134261948052,0.0006381599352222114,0.1704556733576125,0.15835161906327555
20050419,0.1401951071,0.1501632091,0.1382014866,0.1335497057,0.1762,0.1421887275,138.223,-1.4020945564,0.1477900949357139,0.15371808387720326,-7.457265520064757,-24.956816620862302,-102.68119688747781,34.33169891164755,43.54532898032442,15.904438774293808,74.48979590739943,37.07865170819038,45.161290346068675,-20.976485520129113,-15.938439486867818,-0.012469675489690182,-0.00037232982193704037,0.16821414993112266,0.15555830953046396
20050420,0.1382014866,0.1435178077,0.1395305669,0.134878786,0.1395,0.1401951071,109.1214,-1.4220328009,0.1445938921571426,0.1508968843722572,-4.324511402899927,-25.765173760307125,-140.1431493928316,30.370792427838893,39.15381679616257,12.804743691191533,77.55102053977842,9.230769391043777,47.72727272532955,-11.112744923897376,-9.171683549045033,-0.012596332512702046,-0.001013256184094903,0.16599098968437284,0.15288802907962334
20050421,0.1415241873,0.1488341288,0.1368724064,0.134878786,0.1389,0.1382014866,108.9538,2.4042438036,0.14357065720476173,0.1491927576318468,1.0438135986935562,-23.898893014217425,-113.84377417305193,29.430868388376553,35.91283399356723,16.46693717799519,72.44897969054811,20.000000164159967,45.56213015538615,-18.393228983926736,-1.389110126436252,-0.012684843654818641,-0.0007080891369327727,0.1641786339521971,0.15113974572891206
20050422,0.15481499,0.1554795302,0.1435178077,0.1382014866,0.1974,0.1415241873,156.9107,9.3911881551,0.14731876813650782,0.15021498169878375,7.9716136942696485,-16.483500873463942,-44.0445246480939,39.45180251248306,37.09249016653918,44.17042720437084,52.04081644717783,83.78378355295254,47.12643676769244,-5.285291994283116,2.1933133449628928,-0.012503847478257859,0.0014479694124862538,0.1634850306964788,0.15170516792446406
20050425,0.1116198812,0.1514922894,0.1514922894,0.1016517792,0.308,0.15481499,229.968,-27.9011152716,0.13541913915767187,0.14319769069900487,-18.686557878396673,-39.446893011997496,-334.5016013699328,30.765487373279527,34.98348923545263,22.32948364893332,88.54961836445428,26.041666648705736,29.91071431750415,-19.23395041106598,-30.868567682662007,-0.012824071389552036,-0.0025617912903534157,0.15964316777081372,0.14553820073608498
