date,close,high,open,low,vol,settle,amount,percent,close_EMA_5,close_EMA_7,close_EMA_3,close_EMA_15,close_EMA_25,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12
20050104,6.59,6.7,6.7,6.3,0.00018528,6.7,0.12215623,-1.6417910448,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.7877,6.7877,6.7877,6.7877,6.7877,6.3923,6.3923,6.3923,6.3923,6.3923,,,,,,,,,,,,,,0.0,0.0,6.59,6.59
20050105,6.69,6.73,6.6,6.56,0.00017279,6.59,0.11500804,1.5174506829,6.623333333333334,6.615,6.640000000000001,6.602499999999999,6.5976923076923075,6.608181818181818,6.599523809523809,6.594878048780488,6.592469135802469,6.8220333333333345,6.806427272727273,6.797509523809524,6.792724390243903,6.790243209876543,6.424633333333333,6.409936363636364,6.401538095238095,6.397031707317073,6.394695061728395,,,,,,,,,,,,,,0.0015954415954414713,0.01276353276353177,6.597407407407407,6.605384615384614
20050106,6.67,6.73,6.7,6.64,0.00015007,6.69,0.10023313,-0.2989536622,6.638888888888889,6.62875,6.655,6.6109374999999995,6.603254437869823,6.619421487603305,6.606235827664399,6.598542534205829,6.594383478128335,6.838055555555556,6.818004132231405,6.8044229024943315,6.796498810232004,6.792214982472185,6.439722222222223,6.420838842975206,6.408048752834467,6.400586258179654,6.396551973784485,,,,,,,,,,,,,,0.003784514736081697,0.017512585125121802,6.602784636488339,6.615325443786982
20050107,6.74,6.79,6.7,6.66,0.00023361,6.67,0.15773682,1.0494752624,6.6725925925925935,6.6565625,6.6975,6.6270703125,6.613773327264452,6.641344853493613,6.618975272648742,6.605442898390911,6.597978947804179,6.872770370370372,6.840585199098421,6.817544530828204,6.803606185342638,6.795918316238304,6.472414814814815,6.442104507888804,6.420406014469279,6.407279611439184,6.400039579370053,,,,,,,,,,,,,,0.007339093239590909,0.028436628028073698,6.612948737489203,6.634506144742831
20050110,6.82,6.82,6.7,6.66,0.0001919,6.74,0.12989877,1.1869436202,6.721728395061729,6.697421875,6.75875,6.6511865234375,6.629636917474878,6.673827607403865,6.638120484777433,6.615909098469403,6.603460949092964,6.923380246913581,6.874042435625982,6.837264099320756,6.814386371423485,6.801564777565753,6.520076543209877,6.473612779181749,6.43897687023411,6.417431825515321,6.405357120620176,6.59,1.7606684571769535,,,,,,,,,,,,0.012822833169809289,0.04386991944174705,6.628285868045558,6.663043660936241
20050111,6.8,6.88,6.86,6.75,0.00027546,6.82,0.18764032,-0.293255132,6.747818930041152,6.72306640625,6.779375,6.6697882080078115,6.64274176997681,6.696768042421343,6.653537581465296,6.624889142446505,6.608313765164744,6.950253497942387,6.897671083693984,6.853143708909255,6.8236358167199,6.806563178119687,6.5453843621399175,6.495865001148703,6.453931454021338,6.42614246817311,6.410064352209801,6.69,0.8303677342823258,,,,,,,86.20689655172391,,,,,0.018879953249953934,0.048456960641157155,6.641005433375517,6.684113866946049
20050112,6.78,6.84,6.8,6.7,0.00014063,6.8,0.09490258,-0.2941176471,6.758545953360769,6.737299804687501,6.7796875,6.6835646820068355,6.65330009536321,6.711901125617462,6.665581621325744,6.632455525741798,6.612552931456972,6.961302331961592,6.913258159385986,6.865549069965517,6.831429191514052,6.810929519400681,6.555789574759945,6.510544091848939,6.465614172685972,6.433481859969544,6.414176343513263,6.67,0.2661934338952942,,,,,,,71.4285714285713,,2.8831562974203395,,,0.02461681310476854,0.045894878838516846,6.651301327199553,6.69886557972358
20050113,6.75,6.81,6.77,6.68,0.00018869,6.78,0.1275665,-0.4424778761,6.755697302240513,6.740474853515625,6.76484375,6.6918690967559815,6.66073854956604,6.718828193687014,6.673621466913768,6.638189402534881,6.615946686235811,6.958368221307729,6.9203930394976245,6.8738301109211815,6.8373350846109275,6.814425086822886,6.5530263831732976,6.517263347876404,6.473412822906354,6.439043720458834,6.417468285648737,6.74,-0.41310120979640697,,,50.0,50.0,50.0,,68.18181818181814,,0.8968609865470792,,,0.02931746520634948,0.0376052168126475,6.6586123399995865,6.70673241361226
20050114,6.79,6.88,6.76,6.74,0.00034525,6.75,0.23564598,0.5925925926,6.7671315348270085,6.752856140136719,6.777421875,6.704135459661484,6.67068173806096,6.731768522107558,6.6847051367315045,6.645594797533178,6.620244298921348,6.970145480871819,6.933721577770784,6.88524629083345,6.8449626414591735,6.818851627888988,6.564117588782198,6.529815466444331,6.484163982629559,6.446226953607183,6.421636969953707,6.82,0.029463759575705527,,,61.49425287356323,53.83141762452108,76.81992337164752,,63.15789473684204,,1.799100449775114,,,0.03369358261691726,0.035008939284542254,6.668344759258877,6.719542811518066
20050117,6.61,6.77,6.77,6.55,0.00040411,6.79,0.26925068,-2.6509572901,6.714754356551339,6.717142105102539,6.693710937500001,6.692368527203798,6.666013912056271,6.709628790815274,6.677590361804694,6.643858465946194,6.6199913532689685,6.916196987247879,6.910917654539732,6.877918072658835,6.84317421992458,6.818591093867037,6.513311725854798,6.508339927090816,6.4772626509505535,6.4445427119678085,6.4213916126709,6.8,-2.0160094871034575,,,47.056774642981594,51.57320329734125,38.02391733426228,,13.793103448275874,,-1.9287833827893157,,,0.034688295302496924,0.007957701484637314,6.664022925239702,6.702690071284517
