date,amount,close,datetime,high,low,open,percent,settle,suspend,time,updatetime,vol,close_EMA_5,close_EMA_10,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,Dea,MACD,close_EMA_26,close_EMA_12
20130318,9017.3448,0.954,201303181500,0.972,0.953,0.955,,,0,1500,,93.6962,0.954,0.954,,,,,,,,,,,,0.0,0.0,0.954,0.954
20130319,10329.3944,0.96,201303191500,0.96,0.941,0.956,0.6289308176,0.954,0,1500,,108.0499,0.956,0.9550909090909091,,,,,,,,,,,,9.572649572651138e-05,0.000765811965812091,0.9544444444444443,0.9549230769230769
20130320,4888.938,0.985,201303201500,0.986,0.958,0.96,2.6041666667,0.96,0,1500,,50.1195,0.9656666666666666,0.9605289256198347,,,,,,,,,,,,0.0006450765821706605,0.004394800691553194,0.956707818930041,0.9595502958579882
20130321,6924.1888,0.995,201303211500,0.996,0.981,0.985,1.0152284264,0.985,0,1500,,69.8243,0.9754444444444443,0.9667963936889556,,,,,,,,,,,,0.0016080252073657098,0.007703589001560396,0.959544276787075,0.9650040964952209
20130322,6070.3968,0.999,201303221500,1.0,0.989,0.995,0.4020100503,0.995,0,1500,,60.9433,0.9832962962962962,0.9726515948364182,2.0846106683016643,,,,,,,,,,,0.0028398826748846995,0.009854859740151918,0.9624669229509955,0.9702342354959561
20130325,3032.8652,0.996,201303251500,1.0,0.989,0.999,-0.3003003003,0.999,0,1500,,30.5027,0.9875308641975309,0.9768967594116149,0.9118541033434546,,,,,,,93.75,,,,0.004121375076218554,0.010251939210670833,0.9649508545842551,0.9741981992658091
20130326,527.8054,0.986,201303261500,0.993,0.975,0.99,-1.0040160643,0.996,0,1500,,5.3697,0.9870205761316871,0.9785518940640485,-0.6248740173352242,,,,,,,75.0,,3.3542976939203384,,0.005197862136224073,0.008611896480044148,0.9665100505409769,0.9760138609172231
20130327,2588.5672,0.989,201303271500,0.998,0.97,0.985,0.3042596349,0.986,0,1500,,26.1329,0.9876803840877915,0.980451549688767,-0.40281973816717054,,,50.0,50.0,50.0,,56.666666666666664,,3.020833333333336,,0.006125440858037802,0.007420629774509833,0.9681759727231268,0.9780117284684195
20130328,894.9443,0.962,201303281500,0.975,0.95,0.973,-2.7300303337,0.989,0,1500,,9.2337,0.9791202560585276,0.9770967224726275,-2.473641524736413,,,45.19774011299435,48.39924670433145,38.79472693032015,,14.893617021276595,,-2.335025380710662,,0.0064663311594241974,0.0027271224110911683,0.9677184932621544,0.9755483856271242
20130329,7258.3856,0.963,201303291500,0.969,0.959,0.963,0.103950104,0.962,0,1500,,75.2012,0.9737468373723517,0.9745336820230588,-1.6544117647058816,,,42.56120527306968,46.453232893910865,34.77715003138732,,9.090909090909092,,-3.2160804020100535,,0.00642284283127482,-0.00034790662519503315,0.9673689752427356,0.9736178647614129
20130401,2003.5098,0.968,201304011500,0.975,0.962,0.964,0.5192107996,0.963,0,1500,,20.658,0.9718312249149011,0.9733457398370482,-0.5751848808545654,,,40.37413684871312,44.42686754551162,32.268675455116124,,19.565217391304348,,-3.103103103103106,,0.006205846276558631,-0.0017359724377295077,0.9674157178173478,0.9727535778750417
20130402,298.561,0.957,201304021500,0.978,0.955,0.963,-1.1363636364,0.968,0,1500,,3.099,0.9668874832766008,0.970373787139403,-1.1159330440173736,,,31.58275789914208,40.14549766338844,14.457278370649362,,19.148936170212767,51.42857142857142,-3.915662650602413,,0.005701830490334819,-0.004032126289790494,0.966644183164211,0.9703299505096505
20130403,645.9777,0.951,201304031500,0.96,0.946,0.958,-0.6269592476,0.957,0,1500,,6.7983,0.9615916555177338,0.9668512803867843,-0.9581337221412076,,,24.141591685847807,34.810862337541565,2.803050382460299,,12.0,45.714285714285715,-3.549695740365115,-0.3144654088050317,0.0049356158298733185,-0.006129717283692004,0.9654853547816769,0.9673561119697042
20130408,5846.3784,0.953,201304081500,0.953,0.92,0.92,0.2103049422,0.951,0,1500,,62.2151,0.9587277703451559,0.9643328657710054,-0.5634390651085102,,,29.844394457231843,33.15537304410499,23.222437283485547,58.75000000000008,32.0,30.48780487804878,-3.6400404448938355,-0.7291666666666674,0.004065885798347217,-0.006957840252208811,0.9645605136867377,0.9651474793589805
20130409,1731.3596,0.962,201304091500,0.963,0.953,0.953,0.944386149,0.953,0,1500,,18.0616,0.9598185135634373,0.9639087083580953,0.39657691504905296,,,37.84498092020582,34.71857566947193,44.097791421673605,47.500000000000064,48.484848484848484,29.629629629629626,0.0,-2.335025380710662,0.0033111897904882816,-0.006037568062871486,0.9643708460062386,0.9646632517652911
20130410,659.5486,0.959,201304101500,0.965,0.953,0.955,-0.3118503119,0.962,0,1500,,6.8805,0.9595456757089581,0.9630162159293506,0.2718527812630864,,,41.89665394680385,37.11126842858257,51.46742498324642,51.25000000000007,35.483870967741936,25.0,-0.4153686396677055,-3.6180904522613098,0.0026127471727119406,-0.005587540942210728,0.963973005561332,0.9637919822629386
20130411,1423.9722,0.957,201304111500,0.965,0.953,0.965,-0.2085505735,0.959,0,1500,,14.8657,0.9586971171393054,0.9619223584876505,0.06273525721454767,,,49.1954704472945,41.13933576815322,65.30773980557706,53.75000000000008,50.0,25.31645569620253,-1.1363636363636374,-4.204204204204208,0.0019483127949557865,-0.005315475022049232,0.963456486630863,0.9627470619147942
20130412,2609.3684,0.949,201304121500,0.957,0.947,0.952,-0.8359456635,0.957,0,1500,,27.3677,0.9554647447595369,0.9595728387626231,-0.7322175732217695,,,49.46364696486297,43.91410616705647,60.562728560475975,63.750000000000085,45.83333333333333,25.97402597402597,-0.8359456635318712,-4.718875502008037,0.0012079489446047286,-0.005922910802808463,0.9623856357693177,0.9606321293125182
20130415,505.0966,0.932,201304151500,0.944,0.929,0.944,-1.7913593256,0.949,0,1500,,5.3917,0.9476431631730247,0.9545595953512371,-2.0802689640680625,,,39.87231636737992,42.56684290049762,34.48326330114453,84.99999999999997,23.07692307692314,18.681318681318704,-1.9978969505783288,-5.47667342799188,0.0001848268370454268,-0.008184976860474414,0.9601348479345534,0.9562271863413616
