date,close,high,low,open,codes,volume,close_EMA_5,close_EMA_10,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,Dea,MACD,close_EMA_26,close_EMA_12
20150617,86.8,87.8,86.48,86.58,BABA,9334200,86.8,86.8,,,,,,,,,,,,0.0,0.0,86.8,86.8
20150618,86.75,87.59,86.32,86.97,BABA,8719000,86.78333333333335,86.79090909090908,,,,,,,,,,,,-0.000797720797720558,-0.006381766381764464,86.79629629629629,86.79230769230769
20150619,85.74,86.6,85.17,86.51,BABA,8974300,86.43555555555555,86.59983471074379,,,,,,,,,,,,-0.01816576164154924,-0.13894432675062945,86.71805212620028,86.63041420118341
20150622,85.68,86.4,85.58,86.07,BABA,6597500,86.18370370370371,86.43259203606311,,,,,,,,,,,,-0.04592515818139702,-0.22207517231878227,86.64115937611137,86.48419663177059
20150623,85.08,86.34,84.83,85.98,BABA,9336200,85.8158024691358,86.18666621132436,-1.0812696198116578,,,,,,,,,,,-0.0882104385680973,-0.3382822430936021,86.52551794084386,86.26816638072896
20150624,85.17,85.81,84.85,85.16,BABA,7754100,85.60053497942387,86.00181780926539,-0.5998786237803975,,,,,,,4.972375690607917,,,,-0.1357466503973596,-0.3802896946340983,86.42510920448505,86.09921770677065
20150625,85.24,85.6,84.9,85.47,BABA,6658200,85.48035665294924,85.86330548030804,-0.16631140052939744,,,,,,,8.743169398906927,,-1.7972350230414773,,-0.18265591436162468,-0.3752741117141207,86.33732333748615,85.96703036726747
20150626,83.28,84.61,82.83,84.54,BABA,7171900,84.7469044352995,85.39361357479748,-1.8965720343974712,,,50.0,50.0,50.0,,5.755395683453142,,-3.9999999999999987,,-0.2575675039135515,-0.5992927164154146,86.11085494211682,85.55364107999556
20150629,81.07,82.88,80.8,81.69,BABA,13677800,83.521269623533,84.60750201574339,-3.4513147865853617,,,34.6190476190476,44.873015873015866,14.111111111111072,,3.2454361054765997,,-5.446699323536275,,-0.3807756301560735,-0.9856650099401765,85.7374582797378,84.86385014461163
20150630,82.27,83.69,81.96,82.58,BABA,10291800,83.10417974902201,84.1825016492446,-1.3620123252523748,,,30.295859924725878,40.01396389025254,10.859651993672557,,24.593128390596732,,-3.9799253034547273,,-0.5077831525380365,-1.0160601790557044,85.48060951827574,84.46479627620985
20150701,82.46,83.0,81.99,82.6,BABA,4886100,82.88945316601468,83.86931953120012,-0.4875458582737937,,,29.73746983487471,36.58846587179326,16.035477761037612,,25.932504440497244,,-3.0794546309355955,,-0.6263254390704824,-0.9483382922595678,85.25686066507014,84.15636607986987
20150702,82.07,82.32,81.78,82.12,BABA,6265800,82.61630211067644,83.54217052552737,-0.19457618873889895,,,27.38450369944025,33.52047848100892,15.112554136302904,,23.361344537815125,19.795657726692177,-3.639779264999423,,-0.7381423970834204,-0.8945356641035036,85.02079691210199,83.83538668296681
20150706,80.23,81.5,80.12,80.56,BABA,10429000,81.8208680737843,82.9399577027042,-1.703013967164894,,,18.845832048287065,28.628929670101638,-0.720363195342081,,23.842195540308765,16.1122661122661,-5.877522290004682,-7.569124423963126,-0.8675561692861111,-1.035310177621525,84.6659230667611,83.28071180866422
20150707,79.62,79.79,76.21,79.45,BABA,31551700,81.08724538252287,82.33632902948526,-2.1025451862781184,,,24.404165809969182,27.220675050057487,18.77114732979257,70.57808455565134,32.86052009456274,16.811279826464208,-4.39481268011527,-8.219020172910657,-1.0089700576648313,-1.1313111070297621,84.29215098774175,82.71752537656204
20150708,77.94,78.79,76.22,76.58,BABA,20296300,80.03816358834858,81.53699647866975,-3.136806522171407,,,22.410728928335875,25.617359676150283,15.997467432707062,84.79789103690683,4.033970276008449,14.29889298892986,-3.8608609843345203,-9.097270818754371,-1.1749960086259637,-1.3282076076890599,83.82162128494608,81.98252147247558
