date,close,high,open,low,vol,settle,amount,percent,close_EMA_5,close_EMA_3,close_EMA_10,close_EMA_20,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,Dea,MACD,close_EMA_26,close_EMA_12
20050104,3.17,3.2,3.2,3.12,2.402e-05,3.21,0.0076127212,-1.246105919,3.17,3.17,3.17,3.17,,,,,,,,,,,,0.0,0.0,3.17,3.17
20050105,3.25,3.3,3.13,3.13,2.805e-05,3.17,0.0090699738,2.523659306,3.1966666666666668,3.21,3.1845454545454546,3.1776190476190473,,,,,,,,,,,,0.001276353276353248,0.010210826210825984,3.175925925925926,3.1823076923076923
20050106,3.25,3.25,3.25,3.21,1.546e-05,3.25,0.0049931716,0.0,3.2144444444444447,3.23,3.196446280991735,3.1845124716553284,,,,,,,,,,,,0.003282882444136011,0.0160522333422621,3.1814128943758573,3.1927218934911243
20050107,3.25,3.29,3.25,3.2,1.194e-05,3.25,0.00388194,0.0,3.226296296296296,3.24,3.2061833208114194,3.1907493791167263,,,,,,,,,,,,0.005634403787052659,0.018812170743333183,3.1864934207183864,3.2015339098771056
20050110,3.28,3.29,3.23,3.2,2.071e-05,3.25,0.0067354375,0.9230769231,3.2441975308641973,3.26,3.2196045352093434,3.199249438248467,1.234567901234569,,,,,,,,,,,0.008544679439912665,0.02328220522288004,3.1934198339985063,3.213605616049859
20050111,3.33,3.38,3.28,3.24,4.019e-05,3.28,0.0133476738,1.5243902439,3.272798353909465,3.295,3.2396764378985536,3.211701872700994,1.7726161369193238,,,,,,,100.0,,,,0.012430855755516394,0.031089410524829823,3.20353688333195,3.2315124443498813
20050112,3.27,3.32,3.3,3.21,2.129e-05,3.33,0.00694122,-1.8018018018,3.271865569272977,3.2824999999999998,3.2451898128260894,3.2172540753008994,-0.18315018315017653,,,,,,,57.14285714285714,,3.154574132492116,,0.01573939052408875,0.026468278148578855,3.2084600771592133,3.2374336067575915
20050113,3.28,3.3,3.24,3.23,2.21e-05,3.27,0.0072273206,0.3058103976,3.2745770461819848,3.28125,3.2515189377668006,3.223229877653195,-0.060938452163321874,,,50.0,50.0,50.0,,59.99999999999994,,0.9230769230769171,,0.018636102806883735,0.02317369826235989,3.2137593307029757,3.2439822826410394
20050114,3.23,3.29,3.25,3.21,1.957e-05,3.28,0.0063580262,-1.5243902439,3.25971803078799,3.255625,3.2476064036273824,3.223874651210033,-1.4643075045759488,,,47.43589743589744,49.14529914529915,44.017094017094024,,44.99999999999999,,-0.6153846153846159,,0.020282646043752954,0.013172345894953766,3.2149623432434957,3.2418311622347256
20050117,3.35,3.36,3.25,3.23,0.00018421,3.23,0.060905245,3.7151702786,3.2898120205253267,3.3028125,3.2662234211496766,3.2358865891900295,1.7618469015795817,,,60.95726495726498,53.08262108262109,76.70655270655277,,62.06896551724142,,3.0769230769230793,,0.02292759468661342,0.021159589142883753,3.2249651326328665,3.258472521890922
20050118,3.31,3.34,3.3,3.23,9.24e-05,3.35,0.030418515,-1.1940298507,3.2965413470168845,3.30640625,3.2741827991224626,3.2429450092671694,0.6690997566910185,,,61.008547008547026,55.72459639126306,71.57644824311495,,46.42857142857142,,0.914634146341471,,0.02536923865295008,0.01953315173069329,3.2312640116970988,3.2663998262153955
20050119,3.38,3.43,3.31,3.3,0.00017186,3.31,0.058164275,2.1148036254,3.3243608980112564,3.343203125,3.293422290191106,3.255997865527439,2.1148036253776388,,,66.75932119410378,59.40283799220997,81.47228759789138,,68.96551724137932,70.58823529411765,1.501501501501496,,0.02861444766561666,0.0259616721013326,3.2422814923121286,3.2838767760284115
