date,close,high,open,low,vol,settle,amount,percent,close_EMA_5,close_EMA_3,close_EMA_10,close_EMA_20,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,Dea,MACD,close_EMA_26,close_EMA_12
20100512,16.93,17.52,17.5,16.93,0.00107836,,1.83609952,,16.93,16.93,16.93,16.93,,,,,,,,,,,,0.0,0.0,16.93,16.93
20100513,17.29,17.36,16.69,16.15,0.00084018,16.93,1.39869744,2.1264028352,17.05,17.11,16.995454545454546,16.964285714285715,,,,,,,,,,,,0.005743589743589439,0.04594871794871551,16.956666666666667,16.985384615384614
20100514,17.04,17.46,16.85,16.71,0.00059923,17.29,1.02477192,-1.4459224986,17.046666666666667,17.075,17.003553719008266,16.971496598639458,,,,,,,,,,,,0.010784367010007116,0.04032621813134142,16.96283950617284,16.99378698224852
20100517,16.41,16.83,16.83,16.35,0.00046903,17.04,0.77674432,-3.6971830986,16.834444444444443,16.7425,16.895634861006762,16.918020732102367,,,,,,,,,,,,0.005044527352528178,-0.04591871725983151,16.92188843164152,16.903973600364132
20100518,16.32,16.55,16.31,15.7,0.00042905,16.41,0.69299936,-0.5484460695,16.66296296296296,16.53125,16.790973977187353,16.861066376664045,-2.845576854387436,,,,,,,,,,,-0.00859889719224928,-0.10914739635821966,16.877304103371777,16.81413150800042
20100519,16.41,16.95,16.18,16.09,0.00048928,16.32,0.8112408,0.5514705882,16.578641975308642,16.470625,16.721705981335106,16.81810767412461,-1.7012100155744516,,,,,,,31.690140845070413,,,,-0.02502542870519787,-0.13141225210358873,16.842688984603498,16.751957429846506
20100520,16.12,16.46,16.1,16.02,0.00030067,16.41,0.48707576,-1.7672151127,16.42576131687243,16.2953125,16.612304893819633,16.75162122896989,-2.0656136087484804,,,,,,,6.666666666666667,,-4.784406379208498,,-0.04690499443522641,-0.17503652584022827,16.789156467225464,16.654733209870123
20100521,16.39,16.4,15.7,15.51,0.0003454,16.12,0.55420272,1.6749379653,16.413840877914954,16.34265625,16.571885822216064,16.71718111192514,0.3674219228413883,,,50.0,50.0,50.0,,26.277372262773728,,-5.205320994794671,,-0.0666408551019417,-0.15788688533372236,16.75958932150506,16.614005023736258
20100524,17.5,17.69,16.44,16.44,0.00074984,16.39,1.28922664,6.7724222087,16.77589391860997,16.921328125000002,16.740633854540416,16.791735291741794,5.75296108291031,,,63.761467889908246,54.58715596330275,82.11009174311923,,79.4594594594595,,2.6995305164319303,,-0.06613720683908964,0.004029186102816551,16.81443455694913,16.75031194316145
20100525,16.86,17.37,17.2,16.71,0.00044692,17.5,0.7589616,-3.6571428571,16.803929279073312,16.8906640625,16.76233679007852,16.798236692528288,1.2247838616714735,,,63.1498470948012,57.441386340468895,74.56676860346582,,61.24999999999999,,2.742230347349173,,-0.06303431469606861,0.024823137144168145,16.817809774952902,16.767187028828918
20100526,16.82,17.17,16.68,16.68,0.00024735,16.86,0.41882836,-0.2372479241,16.809286186048876,16.85533203125,16.77282101006424,16.800309388477974,0.48990321424304417,,,62.13047910295615,59.004417261297974,68.38260278627251,,58.72340425531915,,3.063725490196078,,-0.058959434262554775,0.03259904346811068,16.817972013845278,16.77531210131678
