date,close,high,open,low,vol,settle,amount,percent,close_EMA_5,close_EMA_3,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,Dea,MACD,close_EMA_26,close_EMA_12
20091221,40.3,42.01,41.2,39.0,0.00050882,,2.05690784,,40.3,40.3,40.3,40.3,40.3,40.3,,,,,,,,,,,,0.0,0.0,40.3,40.3
20091222,37.6,39.75,39.75,37.1,0.0004168,40.3,1.59506528,-6.699751861,39.4,38.95,39.809090909090905,40.042857142857144,40.168292682926825,40.23333333333333,,,,,,,,,,,,-0.0430769230769215,-0.344615384615372,40.099999999999994,39.88461538461539
20091223,37.98,38.58,37.61,37.02,0.00027305,37.6,1.03271728,1.0106382979,38.92666666666667,38.465,39.47652892561983,39.84639455782313,40.06154669839381,40.17769547325103,,,,,,,,,,,,-0.10473460442690823,-0.4932614507998937,39.94296296296296,39.591597633136104
20091224,39.44,40.3,38.01,37.28,0.00041269,37.98,1.6112824,3.8441284887,39.09777777777778,38.9525,39.46988730277986,39.80769031422093,40.03122734725265,40.15948077020779,,,,,,,,,,,,-0.15127398890992444,-0.3723150758641295,39.905706447187924,39.568274920345935
20091225,40.14,41.26,38.81,38.41,0.00037972,39.44,1.50594912,1.7748478702,39.44518518518519,39.54625,39.59172597500171,39.839338855723696,40.036533330313496,40.158999763535995,2.6808554179883397,,,,,,,,,,,-0.17438497118111945,-0.18488785816956,39.923061525174,39.6562326249081
20091228,40.9,41.8,39.78,39.6,0.00027946,40.14,1.13780536,1.8933731938,39.93012345679012,40.223124999999996,39.82959397954686,39.94035420279763,40.078653655664056,40.17729606567091,4.304804651637242,,,,,,,55.000000000000014,,,,-0.16907715420064878,0.04246253584376525,39.995427338124074,39.84758145184531
20091229,41.9,41.9,40.7,40.45,0.00031071,40.9,1.28110056,2.4449877751,40.58674897119341,41.061562499999994,40.20603143781107,40.126987135864525,40.16749981880239,40.21983196528397,4.561788780195656,,,,,,,100.0,,3.970223325062038,,-0.12989545196010144,0.31345361792437876,40.136506794559324,40.16333815156141
20091230,40.32,42.05,42.0,40.3,0.00027471,41.9,1.12478536,-3.7708830549,40.497832647462275,40.69078125,40.22675299457269,40.14536931340123,40.174938852031545,40.22230525009177,-0.5426739023186948,,,50.0,50.0,50.0,,71.2727272727273,,7.234042553191486,,-0.09644814345870198,0.2675784680111956,40.15009888385122,40.18743997439812
20091231,40.57,40.9,40.42,39.9,0.00017527,40.32,0.70839864,0.6200396825,40.521888431641514,40.630390625000004,40.28916154101402,40.18581033117254,40.194210127542206,40.23089030564506,-0.48079281754402675,,,56.85884691848908,52.28628230616303,66.00397614314119,,63.17016317016321,,6.819378620326496,,-0.06413997622303114,0.25846533788536674,40.18120267023261,40.24629536295226
20100104,40.8,41.45,40.68,40.41,0.00016282,40.57,0.66771568,0.5669213705,40.614592287761006,40.7151953125,40.38204126082965,40.24430458534658,40.22376085302795,40.2449423968637,-0.2396205193408139,,,62.95559973492379,55.842721449083285,77.18135630660478,,58.638743455497355,,3.448275862068964,,-0.03042374452758372,0.26972985356357937,40.22703950947463,40.331480691728835
20100105,41.33,41.7,40.81,40.01,0.00024087,40.8,0.98222984,1.2990196078,40.853061525174006,41.02259765625,40.55439739522426,40.34770414864691,40.2777237382461,40.27173394262015,0.8442318953738135,,,70.53236138723216,60.73926809513291,90.11854797143066,,55.98885793871866,,2.9646238166417485,,0.01093275643731296,0.33085200771917345,40.30874028655058,40.48509904684748
20100106,42.5,44.18,41.06,41.02,0.00038135,41.33,1.63581776,2.8308734575,41.40204101678267,41.761298828125,40.9081433233653,40.55268470591864,40.38612745833166,40.32675285761719,3.3962631374075536,,,72.2389655625026,64.57250058425613,87.57189551899555,,57.97872340425534,60.223048327137576,3.911980440097803,,0.07355180274800671,0.50095237048555,40.47105582088017,40.79508380887095
20100107,43.3,44.5,42.47,42.13,0.00033651,42.5,1.4587672,1.8823529412,42.03469401118844,42.530649414062495,41.3430263554807,40.814333781545436,40.52826758231548,40.40016636730565,3.8369304556354775,,,74.92449920915607,68.02316679255611,88.72716404235598,,100.0,82.16704288939052,3.3412887828162257,7.444168734491316,0.15881110000388632,0.6820743780470369,40.680607241555705,41.18045553058311
