date,close,high,open,low,vol,settle,amount,percent,close_EMA_5,close_EMA_3,close_EMA_10,close_EMA_20,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,Dea,MACD,close_EMA_26,close_EMA_12
20140122,14.28,15.56,13.73,13.73,0.00523403,,7.42064448,,14.28,14.28,14.28,14.28,,,,,,,,,,,,0.0,0.0,14.28,14.28
20140123,13.65,13.98,13.5,13.3,0.00254145,14.28,3.48327904,-4.4117647059,14.07,13.965,14.165454545454544,14.22,,,,,,,,,,,,-0.010051282051282228,-0.08041025641025783,14.233333333333334,14.183076923076923
20140124,15.02,15.02,13.78,13.78,0.0037091,13.65,5.38234176,10.0366300366,14.386666666666665,14.4925,14.32082644628099,14.296190476190478,,,,,,,,,,,,-0.00399514939002195,0.048449061290082224,14.291604938271607,14.311834319526627
20140127,14.43,14.94,14.6,13.78,0.00285553,15.02,4.10423968,-3.9280958722,14.401111111111112,14.46125,14.340676183320811,14.308934240362813,,,,,,,,,,,,0.002435326619683963,0.051443808077647306,14.301856424325562,14.33001365498407
20140128,14.18,14.49,14.25,13.96,0.00135066,14.43,1.9163448,-1.7325017325,14.327407407407406,14.320625,14.311462331807935,14.296654788899689,-0.9223029625489201,,,,,,,,,,,0.004769183019086424,0.01867085119521969,14.29283002252367,14.306934631140367
20140129,13.64,14.37,14.26,13.41,0.00173587,14.18,2.39195712,-3.808180536,14.09827160493827,13.9803125,14.189378271479221,14.23411623757591,-3.835307388606884,,,,,,,40.53254437869824,,,,-0.004213241545701628,-0.07185939651830442,14.244472243077473,14.204329303272619
20140130,13.16,13.59,13.5,13.07,0.00093373,13.64,1.2447912,-3.5190615836,13.785514403292181,13.57015625,14.002218585755726,14.131819453044871,-6.573903166264365,,,,,,,42.41486068111455,,-7.843137254901955,,-0.02746613507599771,-0.18602314824236865,14.164140965812475,14.043663256615293
20140207,13.6,13.65,13.16,13.01,0.00084394,13.16,1.13759248,3.3434650456,13.723676268861453,13.585078124999999,13.929087933800139,14.081169981326312,-1.4635560063758746,,,50.0,50.0,50.0,,19.13043478260868,,-0.3663003663003715,,-0.0513619830888965,-0.19116678410319032,14.122352746122662,13.97540737098217
20140210,14.07,14.23,13.6,13.47,0.00157225,13.6,2.18302352,3.4558823529,13.839117512574303,13.8275390625,13.95470830947284,14.08010617358095,2.4763292061179887,,,47.189542483660134,49.06318082788671,43.442265795206964,,41.743119266055054,,-6.324900133155788,,-0.06679252282904322,-0.12344431792117377,14.118474764928392,13.989960083138762
20140211,14.75,14.95,13.94,13.71,0.0025957,14.07,3.74345728,4.8329779673,14.14274500838287,14.28876953125,14.099306798659597,14.14390558562086,6.544351343542333,,,60.315416382141585,52.81392601263833,75.31839712114808,,60.91954022988506,,2.2176022176022196,,-0.0651070404338985,0.01348385916115774,14.165254411970734,14.106889301117414
