date,close,high,open,low,vol,settle,amount,percent,close_EMA_5,close_EMA_10,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,Dea,MACD,close_EMA_26,close_EMA_12
20110131,1.8205555544,1.8466666655,1.8255555544,1.777222221,1.2915,,4494.9528,,1.8205555544,1.8205555544,,,,,,,,,,,,0.0,0.0,1.8205555544,1.8205555544
20110201,2.0144444432,2.0144444432,1.8138888877,1.8099999988,3.8279,1.8205555544,14372.2656,10.6499847491,1.885185184,1.8558080796363638,,,,,,,,,,,,0.0030933839808547693,0.024747071846838154,1.834917694311111,1.8503846142153848
20110209,2.2277777766,2.2277777766,2.0777777766,2.0577777766,5.9269,2.0144444432,24092.8112,10.590182025,1.9993827148666667,1.9234389336297524,,,,,,,,,,,,0.01136003910243784,0.06613324097266457,1.8640184411473248,1.908445100736095
20110210,2.3155555544,2.3316666655,2.2699999988,2.217222221,5.672,2.2277777766,24357.5952,3.940149628,2.1047736613777777,1.9947328646788882,,,,,,,,,,,,0.023810399982200768,0.09960288703810345,1.897465634721597,1.9710774782228495
20110211,2.2588888877,2.2866666655,2.2394444432,2.1788888877,3.9874,2.3155555544,16926.928,-2.4472168919,2.1561454034851852,2.0427612325009084,6.178513608495482,,,,,,,,,,,0.03727200579958813,0.10769284653909891,1.924237727534812,2.0153561566039495
20110214,2.2661111099,2.2988888877,2.2588888877,2.2177777766,3.3618,2.2588888877,14410.3632,0.3197245452,2.1928006389567902,2.0833703011189253,2.2357010381500904,,,,,,,89.86083498429701,,,,0.050692036628137295,0.10736024662839332,1.949561681784085,2.053933841726419
20110215,2.2877777766,2.3744444432,2.2649999988,2.1827777766,3.9127,2.2661111099,16702.8272,0.9561166958,2.22445968483786,2.120535296660939,0.7289271567807777,,,,,,,85.34482758263972,,25.66371682922811,,0.06361265047499917,0.10336491077489512,1.9746147258445232,2.08990983170697
20110216,2.3238888877,2.3416666655,2.2688888877,2.2261111099,2.9549,2.2877777766,12809.7112,1.5784361349,2.2576027524585736,2.1575086768498593,1.4601726987273305,,,50.0,50.0,50.0,,72.94429707348957,,15.361279659241386,,0.07597406509401645,0.09889131695213824,2.000486885981966,2.1259066095520516
20110217,2.3777777766,2.4644444432,2.3016666655,2.2883333321,3.2781,2.3238888877,14805.72,2.3189098745,2.2976610938390487,2.1975576040771574,3.2519540695163274,,,62.462947995552554,54.15431599851752,79.08021198962263,,67.7215189765262,,6.73316708585394,,0.08802358417642143,0.09639615265923981,2.0284343593610794,2.1646560198671208
20110218,2.2444444432,2.3805555544,2.3377777766,2.2433333321,2.5864,2.3777777766,11266.1912,-5.6074766383,2.2799222102926993,2.2060824839176743,-2.4154589403906663,,,63.769865725759054,57.359499240931356,76.59059869541446,,47.136563866521755,,-3.071017279843503,,0.09691807846238155,0.07115595428768093,2.0444351063121107,2.1769311619183327
20110221,2.2633333321,2.2811111099,2.2144444432,2.2077777766,1.356,2.2444444432,5783.8536,0.8415841589,2.2743925842284662,2.2164917290417336,-1.570427641605379,,,59.36205984452498,58.02701944212923,62.03214064931646,,49.4736842065374,,0.1967535642944164,,0.10344926552609265,0.052249496509688964,2.060649789703806,2.190223803484743
