time high#close_EMA_20#0&close_EMA_20#close_EMA_50#1&3&cross&cross&times close_EMA_20#close_EMA_50#0&diff low#close_EMA_50#1&close_EMA_20#close_EMA_50#1&3&cross&cross&times high#close_EMA_20#1&close_EMA_20#close_EMA_50#0&1&cross&cross&times close_EMA_20#close_EMA_50#1&diff close_EMA_20#close_EMA_50#0&cross MACD#0#1&thre close_EMA_12#close_EMA_26#1&cross close_EMA_20#close_EMA_50#1&cross
20150106 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150107 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150108 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150109 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150112 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150113 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150114 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150115 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150116 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0
20150119 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150120 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150121 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150122 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150123 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150126 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150127 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0
20150128 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0
20150129 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0
20150130 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150202 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150203 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150204 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150205 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150206 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150209 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150210 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150211 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150212 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150213 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150216 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150217 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150225 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150226 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150227 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150302 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0
20150303 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0
20150304 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0
20150305 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0
20150306 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150309 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150310 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150311 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150312 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150313 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150316 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150317 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150318 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150319 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150320 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150323 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150324 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150325 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150326 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150327 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150330 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150331 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150401 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150402 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150403 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150407 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150408 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150409 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150410 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150413 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150414 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150415 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150416 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150417 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150420 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150421 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150422 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150423 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150424 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150427 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150428 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150429 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150430 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150505 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150506 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150507 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150508 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150511 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150512 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150513 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150514 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150515 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150518 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150519 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150520 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150521 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150522 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150525 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150526 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150527 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150528 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150529 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150601 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150602 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150603 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150604 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150605 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150608 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150609 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150610 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150611 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150612 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20150615 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150616 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150617 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150618 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150619 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150623 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150624 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150625 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150626 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150629 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150630 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150701 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150702 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150703 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150706 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150707 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150708 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150709 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150710 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150713 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150714 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150715 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150716 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0
20150717 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150720 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150721 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150722 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150723 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150724 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150727 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0
20150728 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150729 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150730 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150731 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150803 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150804 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
20150805 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
20150806 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
20150807 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
20150810 0.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0
20150811 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0
20150812 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0
20150813 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0
20150814 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0
