time operation trade_price
20150105 noo 6.11
20150106 long 6.72
20150107 noo 6.63
20150108 noo 6.49
20150109 noo 6.37
20150112 noo 6.39
20150113 noo 6.38
20150114 noo 6.38
20150115 noo 6.44
20150116 noo 6.4
20150119 noo 6.2
20150120 noo 6.4
20150121 long 6.56
20150122 noo 6.8
20150123 noo 6.61
20150126 noo 7.06
20150127 noo 7.6
20150128 noo 7.5
20150129 noo 7.6
20150130 noo 7.46
20150202 noo 7.42
20150203 noo 7.64
20150204 noo 7.55
20150205 noo 7.5
20150206 noo 7.52
20150209 noo 7.52
20150210 noo 7.78
20150211 noo 8.06
20150212 noo 8.31
20150213 noo 8.29
20150216 noo 8.65
20150217 noo 8.88
20150225 noo 9.49
20150226 noo 9.33
20150227 noo 9.6
20150302 noo 10.04
20150303 noo 10.0
20150304 noo 9.93
20150305 noo 9.2
20150306 noo 9.15
20150309 noo 9.11
20150310 noo 9.16
20150311 noo 9.2
20150312 noo 9.25
20150313 noo 9.2
20150316 noo 9.68
20150317 noo 9.66
20150318 noo 10.35
20150319 noo 10.0
20150320 noo 9.9
20150323 noo 10.02
20150324 noo 9.68
20150325 long 9.8
20150326 noo 9.7
20150327 long 9.79
20150330 noo 9.97
20150331 noo 9.81
20150401 long 10.13
20150402 noo 11.14
20150403 noo 11.67
20150407 noo 11.65
20150408 noo 11.21
20150409 noo 11.65
20150410 noo 12.63
20150413 noo 13.65
20150414 noo 13.58
20150415 noo 13.9
20150416 noo 13.88
20150417 noo 14.82
20150420 noo 14.6
20150421 noo 14.94
20150422 noo 14.88
20150423 noo 14.45
20150424 noo 13.83
20150427 noo 13.7
20150428 noo 13.22
20150429 long 14.54
20150430 noo 15.99
20150504 noo 16.15
20150505 noo 16.8
20150506 noo 17.22
20150507 noo 16.73
20150508 noo 18.18
20150511 noo 20.0
20150512 noo 20.65
20150513 noo 20.16
20150514 noo 20.19
20150515 noo 19.47
20150518 noo 18.71
20150519 noo 19.04
20150520 noo 19.56
20150521 noo 19.33
20150522 noo 19.69
20150525 noo 19.99
20150526 noo 21.99
20150527 noo 24.0
20150528 noo 24.0
20150529 noo 0
20150601 noo 0
